Date	open	high	low	close	volume	MarketCap
Jan 18, 2020	NT$5,116.46	NT$5,349.61	NT$4,997.83	NT$5,254.83	NT$447,357,740,687	NT$574,534,311,739
Jan 17, 2020	NT$4,920.54	NT$5,177.19	NT$4,869.27	NT$5,108.71	NT$448,622,989,882	NT$558,488,724,812
Jan 16, 2020	NT$4,981.00	NT$5,002.72	NT$4,782.67	NT$4,922.85	NT$411,314,090,114	NT$538,102,768,044
Jan 15, 2020	NT$4,952.32	NT$5,092.49	NT$4,814.12	NT$4,967.14	NT$453,405,152,122	NT$542,875,928,601
Jan 14, 2020	NT$4,311.23	NT$5,011.50	NT$4,305.67	NT$4,959.91	NT$499,481,042,502	NT$542,018,308,518
Jan 13, 2020	NT$4,380.32	NT$4,397.43	NT$4,281.07	NT$4,320.60	NT$250,995,875,440	NT$472,095,925,342
Jan 12, 2020	NT$4,287.69	NT$4,381.01	NT$4,277.95	NT$4,372.86	NT$255,648,875,746	NT$477,746,909,134
Jan 11, 2020	NT$4,298.97	NT$4,391.06	NT$4,262.97	NT$4,284.53	NT$279,751,616,908	NT$468,037,305,278
Jan 10, 2020	NT$4,164.29	NT$4,320.12	NT$4,061.00	NT$4,314.02	NT$272,235,593,247	NT$471,200,188,041
Jan 09, 2020	NT$4,238.13	NT$4,245.28	NT$4,090.43	NT$4,172.78	NT$231,108,337,211	NT$455,716,395,043
Jan 08, 2020	NT$4,301.48	NT$4,401.61	NT$4,145.00	NT$4,234.64	NT$281,409,349,183	NT$462,414,140,653
Jan 07, 2020	NT$4,333.26	NT$4,353.97	NT$4,218.46	NT$4,310.20	NT$277,988,595,664	NT$470,606,342,506
Jan 06, 2020	NT$4,096.29	NT$4,337.39	NT$4,089.50	NT$4,336.67	NT$273,287,880,185	NT$473,437,787,806
Jan 05, 2020	NT$4,058.92	NT$4,189.28	NT$4,058.12	NT$4,095.12	NT$226,176,594,365	NT$447,010,861,361
Jan 04, 2020	NT$4,031.76	NT$4,088.38	NT$3,997.87	NT$4,058.83	NT$223,298,680,679	NT$442,995,485,658
Jan 03, 2020	NT$3,823.23	NT$4,037.56	NT$3,795.59	NT$4,026.09	NT$314,378,677,706	NT$439,366,369,217
Jan 02, 2020	NT$3,913.35	NT$3,913.35	NT$3,797.73	NT$3,811.35	NT$240,290,456,654	NT$415,879,534,615
Jan 01, 2020	NT$3,877.64	NT$3,973.50	NT$3,864.71	NT$3,912.68	NT$237,366,544,876	NT$426,890,206,804
Dec 31, 2019	NT$3,990.17	NT$4,023.88	NT$3,875.41	NT$3,899.86	NT$268,901,373,009	NT$425,451,412,748
Dec 30, 2019	NT$4,057.26	NT$4,116.28	NT$3,959.41	NT$3,992.16	NT$294,880,075,985	NT$435,478,968,997
Dec 29, 2019	NT$3,860.51	NT$4,117.68	NT$3,852.41	NT$4,055.88	NT$292,209,919,017	NT$442,387,619,495
Dec 28, 2019	NT$3,828.79	NT$3,920.45	NT$3,819.36	NT$3,862.19	NT$242,865,722,988	NT$421,221,541,864
Dec 27, 2019	NT$3,802.69	NT$3,854.71	NT$3,756.11	NT$3,828.14	NT$249,745,240,875	NT$417,467,710,954
Dec 26, 2019	NT$3,802.94	NT$3,935.59	NT$3,770.47	NT$3,799.18	NT$258,593,816,948	NT$414,269,325,659
Dec 25, 2019	NT$3,891.03	NT$3,891.03	NT$3,764.92	NT$3,812.23	NT$253,778,020,412	NT$415,652,914,127
Dec 24, 2019	NT$3,878.69	NT$3,970.45	NT$3,838.87	NT$3,891.79	NT$240,080,710,904	NT$424,287,783,103
Dec 23, 2019	NT$3,985.81	NT$4,058.86	NT$3,838.49	NT$3,874.56	NT$289,882,554,246	NT$422,368,935,057
Dec 22, 2019	NT$3,859.02	NT$4,011.51	NT$3,853.91	NT$3,987.79	NT$274,776,447,266	NT$434,670,331,215
Dec 21, 2019	NT$3,889.08	NT$3,890.64	NT$3,844.38	NT$3,860.01	NT$224,406,798,723	NT$420,702,389,423
Dec 20, 2019	NT$3,901.97	NT$3,913.19	NT$3,829.62	NT$3,892.37	NT$246,499,252,382	NT$424,188,845,430
Dec 19, 2019	NT$4,014.34	NT$4,048.67	NT$3,800.69	NT$3,901.75	NT$288,576,537,764	NT$425,170,106,766
Dec 18, 2019	NT$3,698.59	NT$4,022.37	NT$3,611.85	NT$4,013.26	NT$357,762,685,438	NT$437,279,878,010
Dec 17, 2019	NT$4,024.38	NT$4,035.36	NT$3,655.45	NT$3,691.85	NT$272,729,386,846	NT$402,220,638,181
Dec 16, 2019	NT$4,327.65	NT$4,330.23	NT$4,004.67	NT$4,039.66	NT$271,870,850,123	NT$440,071,588,254
Dec 15, 2019	NT$4,319.52	NT$4,351.58	NT$4,215.57	NT$4,327.08	NT$218,754,863,367	NT$471,336,967,738
Dec 14, 2019	NT$4,382.67	NT$4,400.07	NT$4,306.51	NT$4,319.65	NT$213,098,304,927	NT$470,481,402,454
Dec 13, 2019	NT$4,403.32	NT$4,409.41	NT$4,345.60	NT$4,381.82	NT$219,622,478,577	NT$477,206,580,881
Dec 12, 2019	NT$4,360.46	NT$4,425.31	NT$4,294.31	NT$4,420.83	NT$239,567,821,183	NT$481,403,901,231
Dec 11, 2019	NT$4,457.95	NT$4,482.89	NT$4,358.16	NT$4,375.30	NT$214,401,750,477	NT$476,394,336,765
Dec 10, 2019	NT$4,516.08	NT$4,527.80	NT$4,416.36	NT$4,457.78	NT$209,057,361,695	NT$485,322,533,979
Dec 09, 2019	NT$4,602.80	NT$4,623.79	NT$4,493.14	NT$4,511.52	NT$205,272,854,247	NT$491,118,858,126
Dec 08, 2019	NT$4,527.31	NT$4,638.38	NT$4,514.21	NT$4,604.04	NT$196,066,852,366	NT$501,136,961,144
Dec 07, 2019	NT$4,541.13	NT$4,559.45	NT$4,516.08	NT$4,528.06	NT$179,920,207,456	NT$492,812,985,683
Dec 06, 2019	NT$4,546.14	NT$4,554.47	NT$4,491.67	NT$4,539.99	NT$196,540,262,794	NT$494,057,715,825
Dec 05, 2019	NT$4,472.32	NT$4,669.55	NT$4,434.90	NT$4,550.45	NT$205,676,050,201	NT$495,142,942,312
Dec 04, 2019	NT$4,505.59	NT$4,589.74	NT$4,416.73	NT$4,469.94	NT$239,596,451,741	NT$486,329,171,661
Dec 03, 2019	NT$4,539.12	NT$4,577.25	NT$4,446.04	NT$4,505.57	NT$188,935,768,997	NT$490,153,195,604
Dec 02, 2019	NT$4,611.87	NT$4,640.60	NT$4,503.01	NT$4,547.31	NT$203,497,207,866	NT$494,640,404,745
Dec 01, 2019	NT$4,655.73	NT$4,655.73	NT$4,490.13	NT$4,615.85	NT$216,854,985,264	NT$502,041,103,014
Nov 30, 2019	NT$4,741.05	NT$4,783.94	NT$4,617.06	NT$4,657.19	NT$200,465,045,938	NT$506,482,802,094
Nov 29, 2019	NT$4,619.68	NT$4,774.31	NT$4,610.30	NT$4,727.30	NT$228,411,152,191	NT$514,051,456,771
Nov 28, 2019	NT$4,664.48	NT$4,772.49	NT$4,604.20	NT$4,623.29	NT$223,870,861,075	NT$502,686,536,837
Nov 27, 2019	NT$4,521.50	NT$4,719.26	NT$4,373.08	NT$4,662.08	NT$267,459,794,704	NT$506,849,103,821
Nov 26, 2019	NT$4,460.21	NT$4,569.90	NT$4,424.03	NT$4,538.22	NT$233,012,048,989	NT$493,329,677,591
Nov 25, 2019	NT$4,362.82	NT$4,592.46	NT$4,090.87	NT$4,478.37	NT$335,175,221,113	NT$486,771,117,176
Nov 24, 2019	NT$4,691.14	NT$4,707.51	NT$4,367.17	NT$4,367.17	NT$237,958,165,170	NT$474,629,787,069
Nov 23, 2019	NT$4,592.74	NT$4,711.66	NT$4,512.91	NT$4,690.75	NT$253,442,238,954	NT$509,737,408,200
Nov 22, 2019	NT$4,919.79	NT$4,966.16	NT$4,336.09	NT$4,577.47	NT$366,176,070,315	NT$497,369,386,459
Nov 21, 2019	NT$5,351.54	NT$5,367.86	NT$4,854.74	NT$4,918.64	NT$260,348,109,668	NT$534,377,913,479
Nov 20, 2019	NT$5,401.94	NT$5,449.98	NT$5,337.24	NT$5,349.66	NT$219,401,739,004	NT$581,137,453,845
Nov 19, 2019	NT$5,500.09	NT$5,561.81	NT$5,338.43	NT$5,407.25	NT$229,650,785,408	NT$587,324,783,625
Nov 18, 2019	NT$5,642.67	NT$5,700.17	NT$5,463.79	NT$5,506.00	NT$237,477,451,250	NT$597,981,918,624
Nov 17, 2019	NT$5,593.12	NT$5,740.78	NT$5,562.18	NT$5,647.06	NT$224,648,748,489	NT$613,231,478,597
Nov 16, 2019	NT$5,506.13	NT$5,617.66	NT$5,490.46	NT$5,593.04	NT$207,125,537,093	NT$607,294,175,130
Nov 15, 2019	NT$5,664.35	NT$5,670.25	NT$5,461.03	NT$5,495.79	NT$268,384,506,751	NT$596,664,944,132
Nov 14, 2019	NT$5,737.79	NT$5,748.83	NT$5,637.83	NT$5,668.53	NT$239,927,330,265	NT$615,347,220,957
Nov 13, 2019	NT$5,682.49	NT$5,755.12	NT$5,651.96	NT$5,722.50	NT$223,210,433,100	NT$621,134,226,293
Nov 12, 2019	NT$5,646.55	NT$5,719.07	NT$5,604.75	NT$5,685.46	NT$237,108,448,072	NT$617,041,443,030
Nov 11, 2019	NT$5,759.78	NT$5,785.18	NT$5,625.54	NT$5,637.80	NT$239,427,735,924	NT$611,797,868,523
Nov 10, 2019	NT$5,621.54	NT$5,803.22	NT$5,613.74	NT$5,759.35	NT$266,049,628,884	NT$624,915,043,880
Nov 09, 2019	NT$5,602.34	NT$5,648.75	NT$5,589.89	NT$5,624.13	NT$221,204,418,931	NT$610,172,208,069
Nov 08, 2019	NT$5,686.02	NT$5,713.00	NT$5,523.15	NT$5,573.69	NT$277,661,841,685	NT$604,627,356,709
Nov 07, 2019	NT$5,823.84	NT$5,834.69	NT$5,673.69	NT$5,716.55	NT$276,169,808,645	NT$620,050,991,831
Nov 06, 2019	NT$5,735.43	NT$5,869.90	NT$5,721.91	NT$5,810.66	NT$308,025,068,825	NT$630,182,294,751
Nov 05, 2019	NT$5,650.95	NT$5,801.04	NT$5,590.97	NT$5,741.78	NT$304,043,332,992	NT$622,637,652,389
Nov 04, 2019	NT$5,551.61	NT$5,725.30	NT$5,536.47	NT$5,674.52	NT$321,305,901,436	NT$615,268,418,804
Nov 03, 2019	NT$5,602.46	NT$5,633.80	NT$5,475.28	NT$5,554.66	NT$266,740,792,314	NT$602,200,480,628
Nov 02, 2019	NT$5,603.17	NT$5,654.65	NT$5,566.01	NT$5,600.35	NT$246,271,271,328	NT$607,080,680,945
Nov 01, 2019	NT$5,606.01	NT$5,644.32	NT$5,523.38	NT$5,611.08	NT$278,941,130,327	NT$608,170,416,531
Oct 31, 2019	NT$5,616.18	NT$5,736.34	NT$5,472.46	NT$5,590.94	NT$291,994,873,363	NT$605,913,131,363
Oct 30, 2019	NT$5,788.89	NT$5,812.48	NT$5,521.55	NT$5,617.23	NT$318,887,823,400	NT$608,688,477,311
Oct 29, 2019	NT$5,579.12	NT$5,859.38	NT$5,569.77	NT$5,813.44	NT$324,440,374,464	NT$629,873,887,504
Oct 28, 2019	NT$5,638.32	NT$5,744.90	NT$5,511.49	NT$5,585.28	NT$318,206,709,319	NT$605,079,976,296
Oct 27, 2019	NT$5,501.80	NT$5,753.23	NT$5,432.99	NT$5,633.57	NT$330,719,057,081	NT$610,237,667,000
Oct 26, 2019	NT$5,554.83	NT$5,991.33	NT$5,385.64	NT$5,498.83	NT$422,934,489,516	NT$595,570,908,106
Oct 25, 2019	NT$4,948.41	NT$5,583.33	NT$4,941.58	NT$5,538.27	NT$316,040,713,849	NT$599,769,880,173
Oct 24, 2019	NT$4,971.63	NT$5,021.60	NT$4,921.88	NT$4,961.06	NT$223,349,661,990	NT$537,196,151,554
Oct 23, 2019	NT$5,249.71	NT$5,254.52	NT$4,798.70	NT$4,949.22	NT$293,319,617,391	NT$535,849,366,308
Oct 22, 2019	NT$5,338.45	NT$5,361.19	NT$5,257.91	NT$5,258.97	NT$213,377,842,906	NT$569,314,327,297
Oct 21, 2019	NT$5,362.63	NT$5,430.37	NT$5,294.29	NT$5,344.19	NT$208,236,951,808	NT$578,467,982,430
Oct 20, 2019	NT$5,284.72	NT$5,399.11	NT$5,230.83	NT$5,362.93	NT$207,786,935,912	NT$580,425,606,382
Oct 19, 2019	NT$5,305.34	NT$5,365.18	NT$5,261.53	NT$5,282.84	NT$200,160,018,679	NT$571,687,200,149
Oct 18, 2019	NT$5,450.01	NT$5,455.87	NT$5,236.17	NT$5,316.29	NT$231,678,814,060	NT$575,235,741,562
Oct 17, 2019	NT$5,396.65	NT$5,488.46	NT$5,355.50	NT$5,461.73	NT$206,691,706,888	NT$590,900,723,574
Oct 16, 2019	NT$5,530.26	NT$5,540.17	NT$5,308.26	NT$5,367.71	NT$234,552,195,026	NT$580,656,922,836
Oct 15, 2019	NT$5,723.18	NT$5,747.14	NT$5,493.18	NT$5,552.66	NT$236,652,146,697	NT$600,589,912,911
Oct 14, 2019	NT$5,577.53	NT$5,739.17	NT$5,566.31	NT$5,728.67	NT$222,959,863,467	NT$619,549,888,023
Oct 13, 2019	NT$5,541.41	NT$5,670.54	NT$5,524.74	NT$5,578.60	NT$206,297,971,662	NT$603,245,418,758
Oct 12, 2019	NT$5,592.66	NT$5,708.20	NT$5,514.56	NT$5,540.35	NT$229,618,741,339	NT$599,034,380,465
Oct 11, 2019	NT$5,860.66	NT$5,968.14	NT$5,550.84	NT$5,578.58	NT$278,930,317,175	NT$603,094,254,468
Oct 10, 2019	NT$5,925.37	NT$5,947.02	NT$5,775.56	NT$5,878.40	NT$256,898,012,992	NT$635,428,471,173
Oct 09, 2019	NT$5,598.35	NT$5,975.53	NT$5,556.29	NT$5,944.55	NT$279,496,552,425	NT$642,499,340,114
Oct 08, 2019	NT$5,578.29	NT$5,678.29	NT$5,517.31	NT$5,606.27	NT$229,961,651,488	NT$605,861,807,287
Oct 07, 2019	NT$5,339.72	NT$5,630.45	NT$5,296.10	NT$5,594.32	NT$242,201,581,528	NT$604,495,852,329
Oct 06, 2019	NT$5,447.90	NT$5,478.79	NT$5,291.45	NT$5,345.80	NT$180,795,792,910	NT$577,570,021,883
Oct 05, 2019	NT$5,465.87	NT$5,489.56	NT$5,346.12	NT$5,447.50	NT$180,311,471,620	NT$588,484,042,169
Oct 04, 2019	NT$5,419.57	NT$5,522.06	NT$5,367.79	NT$5,473.59	NT$193,259,754,053	NT$591,228,583,036
Oct 03, 2019	NT$5,614.46	NT$5,617.43	NT$5,362.68	NT$5,443.44	NT$198,270,213,728	NT$587,898,704,595
Oct 02, 2019	NT$5,500.69	NT$5,612.49	NT$5,442.03	NT$5,608.90	NT$196,644,446,108	NT$605,692,451,680
Oct 01, 2019	NT$5,595.51	NT$5,745.68	NT$5,459.00	NT$5,506.43	NT$238,348,967,866	NT$594,553,795,207
Sep 30, 2019	NT$5,292.48	NT$5,584.67	NT$5,186.15	NT$5,584.67	NT$234,502,909,526	NT$602,925,748,802
Sep 29, 2019	NT$5,421.55	NT$5,440.10	NT$5,185.11	NT$5,293.96	NT$201,728,091,485	NT$571,469,305,427
Sep 28, 2019	NT$5,423.67	NT$5,457.75	NT$5,302.36	NT$5,420.31	NT$214,096,002,549	NT$585,034,986,407
Sep 27, 2019	NT$5,157.03	NT$5,434.27	NT$5,050.51	NT$5,406.42	NT$244,753,354,200	NT$583,462,667,018
Sep 26, 2019	NT$5,299.62	NT$5,328.67	NT$4,876.71	NT$5,174.56	NT$243,579,989,858	NT$558,370,009,250
Sep 25, 2019	NT$5,208.44	NT$5,412.47	NT$5,108.69	NT$5,293.91	NT$302,550,638,752	NT$571,178,039,521
Sep 24, 2019	NT$6,252.66	NT$6,304.04	NT$5,040.98	NT$5,207.73	NT$364,231,140,144	NT$561,809,019,130
Sep 23, 2019	NT$6,563.12	NT$6,567.06	NT$6,258.51	NT$6,259.57	NT$232,335,129,535	NT$675,197,342,830
Sep 22, 2019	NT$6,680.30	NT$6,698.89	NT$6,437.20	NT$6,558.12	NT$242,206,421,903	NT$707,311,579,612
Sep 21, 2019	NT$6,755.04	NT$6,849.93	NT$6,665.22	NT$6,681.22	NT$240,050,462,565	NT$720,498,351,610
Sep 20, 2019	NT$6,852.68	NT$6,869.07	NT$6,669.48	NT$6,759.08	NT$248,849,805,835	NT$728,802,781,581
Sep 19, 2019	NT$6,541.27	NT$6,901.23	NT$6,338.10	NT$6,851.97	NT$328,850,676,361	NT$738,724,722,633
Sep 18, 2019	NT$6,421.70	NT$6,689.03	NT$6,421.70	NT$6,524.87	NT$283,802,095,956	NT$703,372,320,839
Sep 17, 2019	NT$6,091.23	NT$6,604.73	NT$6,078.89	NT$6,446.41	NT$316,206,897,096	NT$694,826,681,757
Sep 16, 2019	NT$5,867.09	NT$6,130.48	NT$5,867.09	NT$6,096.71	NT$254,925,972,059	NT$657,051,182,423
Sep 15, 2019	NT$5,816.96	NT$5,889.05	NT$5,766.82	NT$5,870.18	NT$192,473,516,947	NT$632,556,833,475
Sep 14, 2019	NT$5,608.28	NT$5,828.66	NT$5,578.91	NT$5,818.10	NT$201,066,233,798	NT$626,866,742,527
Sep 13, 2019	NT$5,584.90	NT$5,601.03	NT$5,511.03	NT$5,589.04	NT$183,772,328,414	NT$602,110,226,639
Sep 12, 2019	NT$5,548.49	NT$5,647.63	NT$5,518.81	NT$5,617.14	NT$181,178,741,592	NT$605,062,539,483
Sep 11, 2019	NT$5,609.20	NT$5,669.02	NT$5,505.07	NT$5,574.45	NT$223,231,395,517	NT$600,388,397,115
Sep 10, 2019	NT$5,651.68	NT$5,740.58	NT$5,555.29	NT$5,607.21	NT$196,218,948,759	NT$603,840,636,693
Sep 09, 2019	NT$5,657.78	NT$5,744.73	NT$5,534.77	NT$5,651.14	NT$225,638,764,583	NT$608,494,642,536
Sep 08, 2019	NT$5,561.49	NT$5,707.93	NT$5,557.12	NT$5,657.35	NT$201,913,749,782	NT$609,086,734,708
Sep 07, 2019	NT$5,301.72	NT$5,641.63	NT$5,285.77	NT$5,560.86	NT$211,860,332,853	NT$598,623,907,145
Sep 06, 2019	NT$5,431.75	NT$5,542.35	NT$5,249.91	NT$5,300.27	NT$211,990,915,417	NT$570,498,842,923
Sep 05, 2019	NT$5,494.38	NT$5,500.56	NT$5,362.64	NT$5,439.77	NT$174,526,233,938	NT$585,440,339,792
Sep 04, 2019	NT$5,629.78	NT$5,650.00	NT$5,499.10	NT$5,520.03	NT$186,249,671,839	NT$594,003,350,652
Sep 03, 2019	NT$5,596.51	NT$5,721.71	NT$5,521.59	NT$5,632.33	NT$218,476,404,172	NT$606,011,345,686
Sep 02, 2019	NT$5,379.27	NT$5,643.93	NT$5,340.23	NT$5,587.60	NT$203,752,348,452	NT$601,124,079,343
Sep 01, 2019	NT$5,402.93	NT$5,441.73	NT$5,311.23	NT$5,376.96	NT$174,025,810,426	NT$578,389,523,620
Aug 31, 2019	NT$5,291.07	NT$5,461.38	NT$5,257.07	NT$5,403.29	NT$182,654,188,987	NT$581,148,325,539
Aug 30, 2019	NT$5,303.33	NT$5,343.51	NT$5,227.67	NT$5,282.85	NT$180,747,600,745	NT$568,122,799,881
Aug 29, 2019	NT$5,465.77	NT$5,466.96	NT$5,252.50	NT$5,326.20	NT$224,010,597,164	NT$572,712,452,641
Aug 28, 2019	NT$5,876.12	NT$5,889.76	NT$5,396.31	NT$5,449.72	NT$209,871,940,409	NT$585,918,947,456
Aug 27, 2019	NT$5,933.80	NT$5,934.21	NT$5,824.60	NT$5,888.78	NT$189,753,503,522	NT$633,043,620,266
Aug 26, 2019	NT$5,869.85	NT$6,080.66	NT$5,869.85	NT$5,938.81	NT$226,575,851,931	NT$638,340,875,359
Aug 25, 2019	NT$6,011.27	NT$6,040.46	NT$5,814.18	NT$5,873.20	NT$183,135,022,876	NT$631,210,288,035
Aug 24, 2019	NT$6,119.31	NT$6,122.87	NT$5,897.88	NT$6,013.00	NT$196,454,263,722	NT$646,151,107,544
Aug 23, 2019	NT$5,986.79	NT$6,137.15	NT$5,938.41	NT$6,099.55	NT$208,579,773,394	NT$655,370,764,283
Aug 22, 2019	NT$5,852.78	NT$6,086.78	NT$5,741.42	NT$5,990.27	NT$236,972,465,779	NT$643,547,464,779
Aug 21, 2019	NT$6,159.55	NT$6,172.26	NT$5,723.09	NT$5,854.74	NT$243,591,071,529	NT$628,908,261,804
Aug 20, 2019	NT$6,355.37	NT$6,361.73	NT$6,129.95	NT$6,159.59	NT$200,814,757,379	NT$661,570,885,428
Aug 19, 2019	NT$6,092.72	NT$6,374.69	NT$6,047.38	NT$6,360.03	NT$192,441,476,431	NT$683,012,125,743
Aug 18, 2019	NT$5,819.80	NT$6,185.61	NT$5,752.51	NT$6,090.76	NT$186,925,580,536	NT$654,012,960,772
Aug 17, 2019	NT$5,810.11	NT$5,846.80	NT$5,718.11	NT$5,815.00	NT$172,635,603,987	NT$624,323,165,095
Aug 16, 2019	NT$5,893.83	NT$5,902.00	NT$5,635.78	NT$5,793.72	NT$222,885,724,367	NT$621,960,366,219
Aug 15, 2019	NT$5,856.83	NT$5,944.00	NT$5,588.87	NT$5,913.88	NT$257,172,346,588	NT$634,778,214,358
Aug 14, 2019	NT$6,489.93	NT$6,504.31	NT$5,797.02	NT$5,805.60	NT$231,606,202,517	NT$623,077,011,255
Aug 13, 2019	NT$6,645.26	NT$6,646.57	NT$6,459.11	NT$6,562.45	NT$186,970,187,737	NT$704,215,109,958
Aug 12, 2019	NT$6,780.90	NT$6,783.62	NT$6,620.54	NT$6,631.26	NT$178,088,007,965	NT$711,509,610,302
Aug 11, 2019	NT$6,487.46	NT$6,797.08	NT$6,480.52	NT$6,781.21	NT$202,112,644,480	NT$727,505,813,034
Aug 10, 2019	NT$6,606.65	NT$6,707.21	NT$6,395.23	NT$6,487.51	NT$206,635,993,531	NT$695,908,619,644
Aug 09, 2019	NT$6,903.83	NT$6,918.07	NT$6,508.10	NT$6,578.20	NT$217,664,377,683	NT$705,546,439,693
Aug 08, 2019	NT$7,122.87	NT$7,130.93	NT$6,808.35	NT$6,947.52	NT$211,106,813,870	NT$745,064,199,573
Aug 07, 2019	NT$7,101.24	NT$7,218.52	NT$7,002.24	NT$7,115.88	NT$220,662,062,478	NT$763,023,350,529
Aug 06, 2019	NT$7,424.88	NT$7,579.26	NT$7,085.90	NT$7,164.18	NT$242,410,499,482	NT$768,104,158,342
Aug 05, 2019	NT$7,005.71	NT$7,414.26	NT$7,004.23	NT$7,369.58	NT$244,327,621,946	NT$790,025,638,917
Aug 04, 2019	NT$7,003.51	NT$7,055.31	NT$6,874.86	NT$7,006.30	NT$164,830,742,039	NT$750,986,836,344
Aug 03, 2019	NT$6,856.08	NT$7,067.77	NT$6,838.34	NT$7,000.66	NT$179,281,235,694	NT$750,286,602,134
Aug 02, 2019	NT$6,824.36	NT$6,958.98	NT$6,764.58	NT$6,823.95	NT$192,919,728,877	NT$731,255,001,447
Aug 01, 2019	NT$6,812.31	NT$6,820.35	NT$6,636.51	NT$6,789.05	NT$185,941,797,237	NT$727,421,458,337
Jul 31, 2019	NT$6,530.74	NT$6,783.97	NT$6,529.05	NT$6,783.97	NT$186,274,892,144	NT$726,784,980,007
Jul 30, 2019	NT$6,558.10	NT$6,628.69	NT$6,419.34	NT$6,532.76	NT$170,358,588,925	NT$699,784,273,267
Jul 29, 2019	NT$6,565.10	NT$6,652.43	NT$6,491.73	NT$6,569.59	NT$170,567,488,891	NT$703,639,326,181
Jul 28, 2019	NT$6,449.74	NT$6,593.65	NT$6,289.26	NT$6,567.06	NT$171,179,995,184	NT$703,279,153,616
Jul 27, 2019	NT$6,829.23	NT$6,950.49	NT$6,371.69	NT$6,449.57	NT$194,589,560,713	NT$690,609,666,631
Jul 26, 2019	NT$6,815.14	NT$6,834.02	NT$6,644.40	NT$6,815.19	NT$177,799,433,128	NT$729,666,325,636
Jul 25, 2019	NT$6,746.65	NT$6,973.18	NT$6,720.72	NT$6,829.02	NT$209,309,187,679	NT$731,053,928,532
Jul 24, 2019	NT$6,594.70	NT$6,749.26	NT$6,326.00	NT$6,734.08	NT$222,424,997,893	NT$720,799,614,248
Jul 23, 2019	NT$6,756.81	NT$6,786.30	NT$6,510.52	NT$6,606.50	NT$216,649,498,680	NT$707,052,691,431
Jul 22, 2019	NT$7,007.24	NT$7,043.37	NT$6,626.90	NT$6,754.56	NT$196,801,288,454	NT$722,806,575,542
Jul 21, 2019	NT$7,114.74	NT$7,136.29	NT$6,799.94	NT$7,004.93	NT$207,545,082,722	NT$749,503,351,491
Jul 20, 2019	NT$6,873.98	NT$7,270.93	NT$6,867.05	NT$7,113.24	NT$247,630,532,949	NT$760,995,491,629
Jul 19, 2019	NT$7,004.89	NT$7,013.63	NT$6,670.51	NT$6,840.34	NT$235,077,903,625	NT$731,706,597,183
Jul 18, 2019	NT$6,557.54	NT$7,109.41	NT$6,451.88	NT$7,026.50	NT$289,283,783,308	NT$751,525,355,715
Jul 17, 2019	NT$6,174.65	NT$6,761.17	NT$6,017.19	NT$6,559.84	NT$291,189,156,287	NT$701,523,284,248
Jul 16, 2019	NT$7,133.70	NT$7,281.65	NT$6,128.58	NT$6,184.81	NT$280,587,066,324	NT$661,332,133,536
Jul 15, 2019	NT$7,085.10	NT$7,304.55	NT$6,538.91	NT$7,141.39	NT$302,209,636,846	NT$763,521,011,819
Jul 14, 2019	NT$8,361.87	NT$8,373.03	NT$7,057.28	NT$7,066.87	NT$266,378,883,782	NT$755,458,330,596
Jul 13, 2019	NT$8,579.47	NT$8,591.77	NT$8,168.93	NT$8,367.37	NT$208,574,345,848	NT$894,368,392,049
Jul 12, 2019	NT$8,323.02	NT$8,637.84	NT$8,301.58	NT$8,557.96	NT$252,421,702,768	NT$914,623,193,939
Jul 11, 2019	NT$9,008.32	NT$9,010.65	NT$8,267.29	NT$8,348.36	NT$317,409,484,337	NT$892,109,628,500
Jul 10, 2019	NT$9,618.93	NT$9,750.30	NT$8,893.72	NT$9,031.89	NT$363,763,840,743	NT$965,028,920,725
Jul 09, 2019	NT$9,775.09	NT$9,927.90	NT$9,524.28	NT$9,636.45	NT$313,700,111,333	NT$1,029,492,492,345
Jul 08, 2019	NT$9,534.03	NT$9,800.13	NT$9,464.36	NT$9,768.43	NT$283,116,593,115	NT$1,043,459,346,422
Jul 07, 2019	NT$8,968.63	NT$9,671.38	NT$8,922.03	NT$9,532.97	NT$253,205,503,793	NT$1,018,176,681,668
Jul 06, 2019	NT$8,977.39	NT$9,229.90	NT$8,939.10	NT$8,966.58	NT$239,317,520,323	NT$957,560,883,225
Jul 05, 2019	NT$8,827.46	NT$9,123.60	NT$8,775.12	NT$8,939.73	NT$270,785,798,386	NT$954,569,715,024
Jul 04, 2019	NT$9,412.00	NT$9,441.07	NT$8,782.74	NT$8,837.33	NT$261,014,159,100	NT$943,515,945,904
Jul 03, 2019	NT$9,036.83	NT$9,395.41	NT$9,025.58	NT$9,387.92	NT$307,460,050,132	NT$1,002,171,672,635
Jul 02, 2019	NT$9,090.25	NT$9,155.86	NT$8,441.94	NT$9,030.15	NT$328,830,554,812	NT$963,856,882,302
Jul 01, 2019	NT$8,968.14	NT$9,300.50	NT$8,651.59	NT$9,072.34	NT$317,988,551,092	NT$968,236,507,021
Jun 30, 2019	NT$9,898.48	NT$9,997.76	NT$9,003.73	NT$9,003.73	NT$319,118,257,016	NT$960,791,625,905
Jun 29, 2019	NT$9,641.41	NT$9,974.66	NT$9,129.41	NT$9,913.18	NT$338,515,518,401	NT$1,057,705,148,666
Jun 28, 2019	NT$9,091.96	NT$9,675.81	NT$9,054.77	NT$9,620.00	NT$355,918,030,778	NT$1,026,291,929,718
