Date,tic,open,high,low,close,volume,macd,rsi,cci,adx
20160627,Bitcoin,20372.03,21211.25,20086.36,21211.25,3953477580,795.1710591492229,57.8559375187893,16.17539479033273,2.0866389168717303
20160627,Ethereum,446.97,457.1,445.06,449.42,355898439,0.18923510536410504,51.982715729056,-21.855710808499094,7.299447107445473
20160627,Monero,47.93,48.37,44.73,47.75,5968154,4.145928140046642,57.22976005661595,33.97096087179548,26.75967814892944
20160628,Bitcoin,21406.08,21443.36,20744.84,21045.0,4501248635,710.093671572824,57.295050996880555,20.674198925726735,4.259384547087166
20160628,Ethereum,453.02,454.78,381.15,396.04,1412862288,-4.524401401669763,48.47601344537462,-85.14648228569703,7.57399128927691
20160628,Monero,48.1,49.24,46.38,48.31,5645581,3.737005185803433,57.66000633928944,37.70360544461558,28.425007466162626
20160629,Bitcoin,20855.38,20873.51,20342.58,20718.36,4612440368,609.2886109751016,56.18791504078957,2.5598653083878777,0.1425604481094881
20160629,Ethereum,394.18,422.14,378.35,408.33,873649098,-7.18546246671508,49.2907619772725,-96.5614042169591,8.170134705319782
20160629,Monero,48.39,51.87,47.12,50.04,10197257,3.512042698167832,58.978765527875986,46.32505388063477,33.324134882140385
20160630,Bitcoin,20665.47,21788.5,20536.97,21721.85,4483494800,603.4173115213271,58.72281517299011,24.087434445771052,8.890100067829717
20160630,Ethereum,406.57,411.05,395.3,402.01,509749938,-9.692613301526592,48.87958377851689,-92.81025125030885,8.17013470531977
20160630,Monero,49.78,51.92,48.39,51.79,7507805,3.4353678979044133,60.273585189335186,50.240072484880606,33.41675393577279
20160701,Bitcoin,21672.47,22112.0,21578.34,21794.32,4332173664,597.7218226441983,58.90046806343757,38.258077464422826,11.809860084280523
20160701,Ethereum,400.83,402.54,378.12,393.14,555463449,-12.254026482053007,48.2946677416764,-104.26496720596116,12.1431890711357
20160701,Monero,51.22,54.82,50.96,53.47,4792909,3.470162650998269,61.48103653937146,64.46411238558423,38.696450801556075
20160702,Bitcoin,21803.69,22672.58,21792.9,22672.58,3619933526,656.508527112037,61.00455733307185,55.76712974895944,16.75164949662896
20160702,Ethereum,393.59,393.75,385.02,390.76,289554408,-14.311042204890327,48.13478497320898,-100.37064599683008,12.14318907113571
20160702,Monero,53.58,57.76,52.86,56.38,7354631,3.6900142364592696,63.470521691930415,80.87885214681411,43.54754683099861
20160703,Bitcoin,22713.36,22713.36,20910.42,21221.5,4172747128,579.3292382807194,56.096033031189336,20.980299102464972,6.691064817618702
20160703,Ethereum,390.52,391.31,373.39,377.61,341157325,-16.808578258901093,47.240877666157665,-107.09260743427876,14.988325385991756
20160703,Monero,56.42,59.75,54.76,54.87,10505714,3.6997553448807494,61.758266764063116,84.09014558727476,46.60476343573818
20160704,Bitcoin,21229.96,22031.01,20962.62,22031.01,2964970690,576.8353881903095,58.04423693001999,19.96231852859772,6.691064817618705
20160704,Ethereum,376.91,382.84,367.03,369.65,417104288,-19.208772281168024,46.69782657464363,-110.9895848311792,16.567763544332397
20160704,Monero,54.74,57.9,53.6,55.11,4881250,3.684370112505782,61.927143323339514,73.08973402933105,41.81905126556052
20160705,Bitcoin,21992.5,22001.58,21408.47,21587.48,4200022440,532.926583838107,56.62018454656276,15.91368260639368,6.691064817618705
20160705,Ethereum,368.81,370.76,308.26,341.58,1465510911,-23.1095650646256,44.818373750354276,-142.59929862937858,29.50507865202832
20160705,Monero,55.07,56.15,52.89,55.83,4989096,3.6877649291634995,62.441874208792534,64.99514535381778,38.85340677314312
20160706,Bitcoin,21701.43,22073.04,21701.43,21925.2,4368687311,519.3924883047475,57.442614343784605,23.408286083947218,7.479646540410522
20160706,Ethereum,342.34,359.49,332.79,340.82,587104401,-25.963011660614256,44.76790808555535,-124.11683889819305,29.505078652028327
20160706,Monero,55.86,64.25,55.84,62.75,16511613,4.20042166666839,66.89220123563385,118.1560876020785,51.278405933047075
20160707,Bitcoin,21966.73,22107.38,19820.36,20751.01,8360858204,409.20227113980945,53.77568974598982,-32.14623004275774,13.169473513150182
20160707,Ethereum,341.31,342.28,317.57,327.49,499116244,-28.96610501460924,43.87158811173229,-129.0680910163476,32.598003620650076
20160707,Monero,62.85,68.24,58.84,61.64,50727654,4.465660744010769,65.60232690890554,133.28387392009728,55.98764053810664
20160708,Bitcoin,20703.83,21544.64,20567.43,21538.69,4587760550,381.04250246482843,55.736554744909476,-21.14610946721956,13.16947351315019
20160708,Ethereum,326.88,372.42,321.9,368.22,647586137,-27.73974106103617,47.21228197268074,-93.35082005577547,21.32940491376692
20160708,Monero,61.44,65.2,60.25,64.02,14016631,4.812435967068055,67.01320430903675,129.34744428222183,55.98764053810664
20160709,Bitcoin,21492.22,21492.22,20428.38,20994.76,5822647072,311.24721358882016,54.09721629907676,-42.734935179459605,14.556069584160122
20160709,Ethereum,368.24,369.5,346.05,353.66,556501810,-27.624273677905876,46.195509207240505,-84.94529375820666,21.329404913766922
20160709,Monero,64.04,64.08,59.5,63.07,9928230,4.953499905736095,65.89712113941181,111.28548679901941,52.81507361355548
20160710,Bitcoin,20983.12,21037.79,20682.05,20943.16,3306862064,248.90107884450117,53.94151880585113,-55.77629055140088,14.55606958416013
20160710,Ethereum,353.49,355.21,347.75,353.08,176716448,-27.2652690480694,46.15454794889546,-83.96213153587094,21.32940491376692
20160710,Monero,63.08,63.08,60.0,61.7,7237478,4.898282194940563,64.29953521057465,98.5133622280175,52.8150736135555
20160711,Bitcoin,20864.32,21222.9,20751.59,20837.78,3471896340,188.81153078163334,53.61551032665378,-58.658234881939265,11.839266750837762
20160711,Ethereum,352.02,354.21,330.11,336.51,421415052,-27.995105659467583,44.97593421900695,-90.24881467064294,25.835256154172964
20160711,Monero,61.51,65.17,60.68,63.81,6853223,4.96751866431795,65.62722767756219,110.69265413884116,55.68508077129402
20160712,Bitcoin,20894.16,21763.6,20845.69,21418.48,4453315532,185.90477340152938,55.1603548616832,-31.834063526096333,4.128462840843558
20160712,Ethereum,336.71,346.86,336.02,338.93,358645771,-28.05483399421638,45.18740650506568,-85.46837463095798,25.835256154172953
20160712,Monero,63.92,66.99,62.85,64.05,11204502,4.984299161245346,65.77698701368865,119.81756999851817,58.059731298585916
20160713,Bitcoin,21379.87,21505.39,21047.69,21047.69,4227399840,151.93013701083692,53.97298002930193,-39.190586327340014,4.128462840843552
20160713,Ethereum,337.89,340.56,334.59,337.7,215975626,-27.88003614828716,45.09627795017582,-86.16993108407178,26.22666324546398
20160713,Monero,63.63,64.3,61.07,62.22,9464559,4.7946622381970485,63.59153265080293,88.7969032090168,49.67459467288359
20160714,Bitcoin,20968.62,21289.1,20968.62,21134.18,3163693611,130.47992175304898,54.2108199740637,-41.77731652606222,5.220413260886807
20160714,Ethereum,340.32,375.16,340.32,369.75,758617319,-24.868669902643546,47.926991452705856,-58.084924519197756,11.066065242204951
20160714,Monero,62.21,65.21,62.01,64.46,5541507,4.770135734518789,65.06144971542076,98.20540433892569,51.09250704178694
20160715,Bitcoin,21086.88,21339.79,21082.69,21217.53,2612722597,118.83624972198231,54.445494655549645,-34.10249874161274,4.405500987001426
20160715,Ethereum,367.86,397.68,367.57,382.33,858576411,-21.222400964861436,48.9947784586627,-27.357918643668246,2.5006607196425006
20160715,Monero,64.23,64.98,62.07,63.7,6049245,4.6359325110156675,64.15239063297884,87.66348047033944,51.09250704178694
20160716,Bitcoin,21174.61,21260.07,21032.75,21078.47,1605533380,97.26634998571535,53.968118714465156,-36.96127862571335,5.178903840607531
20160716,Ethereum,380.23,380.76,369.8,371.72,333217830,-18.97016859520238,48.13362893282555,-33.26771946911197,2.5006607196425024
20160716,Monero,63.79,64.52,62.91,63.23,2232796,4.440463518117028,63.584030054906485,80.96278002118422,51.09250704178696
20160717,Bitcoin,21117.58,21767.44,21117.58,21674.74,2373612138,126.82410546315805,55.691378714723726,1.1303053302094734,3.3161609903366696
20160717,Ethereum,370.79,372.28,351.14,355.96,571699040,-18.246622794523716,46.86782155589604,-55.41423835841508,9.13551382761067
20160717,Monero,63.1,64.12,62.06,63.42,5342070,4.251871418061221,63.71845376864752,71.42114731161281,46.3867185175979
20160718,Bitcoin,21670.95,21726.61,21314.43,21457.27,2214405270,131.18856795444663,54.915723979094146,9.591784929647961,3.316160990336667
20160718,Ethereum,356.17,370.11,349.01,351.75,507877108,-17.807643915990923,46.529680250963104,-57.75650908305627,9.88379393349247
20160718,Monero,63.43,64.53,61.82,62.31,3466637,3.9671126910310335,62.327989727579904,70.12416039079945,47.23408557203281
20160719,Bitcoin,21497.34,21514.57,21334.18,21501.37,1955751452,136.63094092677784,55.04706519153795,18.772229635187117,3.316160990336671
20160719,Ethereum,352.99,383.9,351.83,371.29,694382150,-15.702032043457223,48.31992461611964,-31.32968142397273,3.9589067360683203
20160719,Monero,62.35,62.57,59.19,60.79,6590751,3.5775483015796823,60.459031538608464,45.89517356206505,32.837620730327025
20160720,Bitcoin,21519.03,21522.96,21216.91,21291.27,3026850618,122.57774663527744,54.267899797952694,20.93029741499039,1.0127705053411238
20160720,Ethereum,370.7,415.52,369.96,398.22,1926271582,-11.72513348756246,50.67446627260439,19.468339810282743,8.176678729095782
20160720,Monero,60.88,61.69,55.21,56.38,11777276,2.8797693833305544,55.467083508629074,8.49074761472645,14.695613855737749
20160721,Bitcoin,21303.26,21335.0,21149.13,21296.35,1937189403,110.57575399510097,54.28408521211043,11.635475577585169,0.35973008138534796
20160721,Ethereum,399.02,407.03,384.09,405.13,788972086,-7.924484949610985,51.26385170024014,28.958693089931888,8.176678729095777
20160721,Monero,56.73,58.05,55.12,55.72,4579496,2.247609041302553,54.76698953208971,-10.67436090435224,14.318213070472138
20160722,Bitcoin,21266.87,21319.99,20684.76,20809.4,4291261296,61.06734661040173,52.44357236813688,-52.99098840622967,9.37748925137742
20160722,Ethereum,404.84,473.79,401.08,468.95,2391747656,0.2345927932151426,56.25765747195746,130.7421515238057,28.35433798352371
20160722,Monero,55.25,59.03,55.04,58.53,5871399,1.9508724879609147,57.14912443008014,2.0314326762557537,17.47880733522253
20160723,Bitcoin,20811.52,20991.9,20741.09,20965.99,2223778820,34.07429413964928,52.9739772218115,-78.98187273157053,9.377489251377423
20160723,Ethereum,469.03,476.5,449.34,457.33,1039085585,5.697407631120598,55.19245361538485,150.1334465969287,29.031048358808846
20160723,Monero,58.49,61.03,57.74,60.43,4244683,1.847721370807669,58.67153121692112,27.303832535270292,23.624907024870176
20160724,Bitcoin,20961.32,21207.58,20877.63,21149.22,3779760688,27.154218339030194,53.60040110384113,-42.019132711653164,4.364578499548685
20160724,Ethereum,457.21,461.74,393.89,407.75,2486626086,5.957363328845759,50.93553263337616,74.76659814920704,6.9386195469192735
20160724,Monero,60.66,61.89,58.55,60.16,5164613,1.7243098531427847,58.36669292615257,30.474692176427777,26.15303416920734
20160725,Bitcoin,21192.82,21210.93,20940.66,20963.15,2505478520,6.579865864598105,52.86068365166471,-47.43373175683959,4.2852218323585545
20160725,Ethereum,408.41,444.1,406.5,443.43,1175358616,8.939409948668128,53.59979718452092,101.8108514548057,6.93861954691928
20160725,Monero,59.63,60.47,58.34,59.14,3022733,1.5266021415461637,57.205145742715416,14.637808082071192,25.072364260729323
20160726,Bitcoin,21032.71,21096.98,20764.36,20954.2,7237865372,-10.328585400151496,52.824409070433425,-73.04024857331275,8.211575474639844
20160726,Ethereum,444.17,445.3,377.02,385.45,3035791491,6.548712457666738,49.11634141690271,46.8501132171355,3.1367628453452867
20160726,Monero,59.34,59.67,54.72,58.7,8643966,1.3192060468018383,56.70159549921227,-14.996521842291843,8.021088462593386
20160727,Bitcoin,20900.28,21087.24,20798.29,20987.69,4729663857,-20.78667587367454,52.949391868135564,-70.38366883328506,8.21157547463985
20160727,Ethereum,386.51,426.97,379.62,416.09,1869234231,7.04524619026779,51.34140837434512,64.7016536777545,3.136762845345299
20160727,Monero,58.65,62.63,56.53,62.32,8270922,1.430457470614094,59.71934630575414,25.526876817419478,17.814571588569795
20160728,Bitcoin,20942.44,21041.72,20942.44,20959.81,2765535943,-30.967496889978065,52.82885913520365,-63.70132989879576,8.21157547463984
20160728,Ethereum,415.31,415.6,399.74,410.97,787275592,6.945547591134812,50.95622594671409,67.89937498917823,3.1367628453452827
20160728,Monero,62.2,62.3,58.68,59.31,6109602,1.2612047972976157,56.34163807103038,12.586221733084397,17.814571588569798
20160729,Bitcoin,20920.32,21006.06,20909.94,20980.38,1938505569,-36.95010598378212,52.910673823907416,-71.79862143048621,9.051668327043103
20160729,Ethereum,409.92,411.01,400.91,408.58,449704168,6.597629342912512,50.77228576943541,62.653256819256484,3.136762845345284
20160729,Monero,59.19,62.25,58.26,60.42,3400811,1.2027737307699198,57.26374916512681,11.012831181104989,15.815173164121646
20160730,Bitcoin,20904.81,20943.34,20815.62,20842.29,1223596190,-52.23197799762784,52.28095079725166,-88.84176357201498,11.562738149714326
20160730,Ethereum,407.19,407.31,396.48,396.48,287883219,5.284614996381322,49.83021648062602,46.928494675134445,4.8949359712087075
20160730,Monero,60.62,61.57,59.48,60.87,2259453,1.1791850178975665,57.638976995079986,12.555126872551018,15.815173164121651
20160731,Bitcoin,20843.97,20849.86,19866.05,19876.1,3526007124,-140.68470418513607,48.1344138904087,-226.30634988413232,31.820977986259503
20160731,Ethereum,395.81,398.04,367.41,377.87,809494465,2.711118115238378,48.40133013290345,2.325255788906111,15.636384321720689
20160731,Monero,60.87,61.75,57.22,58.04,4686060,0.9215108409417567,54.52448395651962,-39.38301024022782,4.871927973439947
20160801,Bitcoin,19868.59,19916.85,19273.17,19285.51,3877225470,-255.49462123592093,45.83566061623578,-354.38650907009816,40.86234377326047
20160801,Ethereum,378.37,382.16,348.05,348.05,763424095,-1.714853721726172,46.20509273789997,-47.254343573812875,21.91482516223465
20160801,Monero,57.9,58.2,53.92,53.96,5411135,0.38365772975480894,50.458181495832335,-143.99446175147196,8.607201411696716
20160802,Bitcoin,19119.09,19322.49,16752.43,17261.02,10433986305,-504.03156911062615,39.19749883820928,-533.360194110197,63.10145613594463
20160802,Ethereum,345.2,351.14,258.57,277.05,2799879120,-10.826770645591921,41.56022028970657,-178.37992885058352,42.907225105224825
20160802,Monero,53.51,54.84,45.05,46.83,9568799,-0.6108842545626487,44.46352102784308,-286.97009576874274,33.25568665997301
20160803,Bitcoin,17361.67,18143.4,17136.71,17921.74,6581382408,-640.3032910169022,42.0318823279095,-380.2530634708365,63.10145613594463
20160803,Ethereum,280.9,329.67,280.9,325.74,1708124134,-13.958252330724747,45.450488084205645,-129.78406637144278,42.907225105224825
20160803,Monero,47.29,52.37,46.55,49.83,6024227,-1.1438059316824507,47.194193768700835,-241.23795966292312,33.25568665997301
20160804,Bitcoin,17954.89,18372.34,17937.39,18334.07,3972257568,-706.8795598492579,43.725440075735264,-245.74466198784955,56.9750608040665
20160804,Ethereum,326.9,357.98,322.0,350.1,1209551986,-14.30937613154822,47.26730700766418,-64.92303232109751,30.24803370265243
20160804,Monero,49.92,60.09,49.82,58.63,15774547,-0.8463080327685262,54.05004077866555,-89.58868520542006,5.072586993975917
20160805,Bitcoin,18313.0,18313.0,18050.19,18210.46,2094138337,-760.8454734945662,43.33283147543686,-200.71007936999655,56.97506080406649
20160805,Ethereum,348.95,353.93,340.85,345.99,490470817,-14.749266560893602,46.99412497141736,-57.773646228246264,30.248033702652428
20160805,Monero,58.53,58.88,55.92,56.77,4267041,-0.7519571657246402,52.55802971060881,-60.7504007892473,5.072586993975912
20160806,Bitcoin,18143.92,18565.66,17968.46,18546.16,2549397081,-767.6763691027736,44.727138953241244,-157.94332474325535,49.87567875872726
20160806,Ethereum,344.45,345.11,324.55,343.33,527332668,-15.138020982051273,46.81298234529003,-78.41788288098839,34.08937033112602
20160806,Monero,56.54,61.03,54.84,59.42,8457655,-0.4580702224198916,54.41273841617204,-28.95443891842498,1.5534242875571513
20160807,Bitcoin,18545.94,18853.33,18515.8,18701.15,2599916715,-751.9158870966348,45.36914721572485,-117.74229851409008,42.05630146681378
20160807,Ethereum,342.64,349.91,340.14,344.29,522233703,-15.193506400541764,46.88941360928995,-62.164850890907985,31.804438349860003
20160807,Monero,59.43,63.01,56.84,59.85,8472959,-0.18829475148404384,54.70994721231043,8.211791317584424,7.307776893828855
20160808,Bitcoin,18674.15,18682.28,18526.42,18621.16,1927920121,-737.3800577516886,45.089532720136546,-109.56901869843637,42.05630146681378
20160808,Ethereum,343.83,356.91,342.11,354.29,471210834,-14.266111712458724,47.69930151902936,-48.29960733855571,28.393740289727305
20160808,Monero,59.77,62.72,58.12,59.9,6275040,0.029202210092307723,54.74543715786705,18.509411796846614,7.307776893828842
20160809,Bitcoin,18589.33,18590.99,18392.91,18487.52,2900758075,-728.2491366665963,44.614309915832855,-105.00384216405851,43.61635942809533
20160809,Ethereum,354.61,391.72,352.26,385.11,1152923383,-10.918368162395097,50.12417882803737,2.7843296207356207,12.86795503075379
20160809,Monero,59.85,64.55,59.46,64.44,7707596,0.561438265913182,57.84806128717597,79.73890085683219,12.697142026335278
20160810,Bitcoin,18388.68,18774.7,18348.72,18528.09,3220103260,-709.559792378659,44.797025594113144,-92.19401816960914,38.145519322086244
20160810,Ethereum,382.69,389.83,374.96,379.99,879189420,-8.57949936206137,49.72795239836346,11.32293210043485,12.867955030753786
20160810,Monero,64.09,64.23,60.89,63.03,6593412,0.8595555373863561,56.601310095941095,78.09897401674276,12.697142026335284
20160811,Bitcoin,18391.37,18559.65,18298.07,18298.07,2314417264,-705.1801660290948,43.94669402766615,-92.17100256508206,38.83224454874223
20160811,Ethereum,377.01,381.18,361.35,363.12,543705300,-7.99503520952527,48.42322945646985,-19.906746335478026,17.333951707829414
20160811,Monero,62.59,63.54,59.0,61.39,4025500,0.952501484695695,55.17061592450739,48.01356996663511,5.460731515822509
20160812,Bitcoin,18422.9,18457.69,18266.86,18384.13,2165762002,-686.8474084500449,44.35550292902092,-85.2020416678357,39.27631103523104
20160812,Ethereum,365.73,376.77,364.05,368.54,428349539,-7.0136455149796575,48.86909983539491,-20.22123190386081,17.333951707829403
20160812,Monero,61.83,62.27,59.25,60.98,3846106,0.9817611131039143,54.8123036835891,38.0645934242723,5.4607315158225065
20160813,Bitcoin,18434.79,18510.65,18360.15,18379.27,1367268318,-665.0445082562001,44.33661258770777,-76.39838733687246,37.46605984172719
20160813,Ethereum,369.43,370.08,361.31,363.18,236634433,-6.592401218512407,48.44069574584108,-32.098398598774736,18.29732936704959
20160813,Monero,61.31,63.51,60.66,62.27,3868168,1.0964031454681447,55.74774875785499,74.56776935313358,9.802742318997227
20160814,Bitcoin,18379.3,18381.71,17726.22,17904.87,1909872625,-678.2274837937148,42.50851288993748,-90.0289272447996,46.383092773018085
20160814,Ethereum,363.55,367.05,348.36,351.36,272435502,-7.1301454167955285,47.490952760383045,-50.81374863568818,22.84032860837068
20160814,Monero,62.27,65.5,59.11,62.93,12437644,1.2263773515031602,56.22734793931192,85.9599778273756,16.39038413216749
20160815,Bitcoin,17918.65,18015.57,17690.8,17816.44,1798551581,-687.8811827613608,42.173198562910464,-91.2182991136308,46.835879987042475
20160815,Ethereum,351.83,355.26,345.5,352.36,235593884,-7.390427675657861,47.580900666376834,-58.18799660937376,23.840081895330627
20160815,Monero,63.0,69.23,62.21,68.49,26691305,1.7577659476673162,60.0048483838042,186.4677737764038,27.063709884821822
20160816,Bitcoin,17797.82,18252.61,17781.28,18117.73,1832521555,-663.5709904110918,43.73744087640571,-76.01793731068035,38.47048618688094
20160816,Ethereum,352.31,352.58,345.22,349.52,221248178,-7.736683830884317,47.342640744559176,-61.102952668290484,23.94321453448779
20160816,Monero,68.43,71.15,65.33,69.18,23858248,2.2091072586487215,60.44309794706126,218.80275499031796,31.85068452800518
20160817,Bitcoin,18089.12,18187.21,17890.9,17946.82,1704555887,-650.5963269980784,43.054010179838414,-73.72926576609257,38.47048618688094
20160817,Ethereum,348.57,349.25,336.53,336.66,276576192,-8.945668752148322,46.25759689659732,-77.12191634416254,27.213213750582284
20160817,Monero,68.93,71.64,66.83,70.06,14071642,2.6077466645897047,61.00681310649227,222.23488387993626,33.04943895966714
20160818,Bitcoin,18038.49,18166.94,18029.79,18057.71,1883268897,-624.1708633326307,43.645056203767965,-65.94800076631708,38.470486186880926
20160818,Ethereum,337.92,346.15,337.84,338.19,218075424,-9.66888293545037,46.40876573934612,-73.128103841482,27.213213750582288
20160818,Monero,70.37,70.96,67.66,68.93,11985785,2.8002106246336282,59.873394465727486,192.05410802941407,33.04943895966714
20160819,Bitcoin,18042.29,18164.77,18037.35,18082.84,1590541082,-594.3494218473679,43.78184738067108,-62.01619712195849,38.47048618688093
20160819,Ethereum,337.58,339.31,337.01,337.66,169348162,-10.16759623649375,46.362033630498935,-74.14675160095456,27.553163570916357
20160819,Monero,68.69,73.44,68.46,72.38,9856457,3.194303919544005,62.09744382117108,208.72492189438634,39.23146056763582
20160820,Bitcoin,18204.25,18417.05,18184.44,18381.63,1431524240,-540.3767321156374,45.41160571759346,-46.60783704431054,28.311816902287333
20160820,Ethereum,339.7,357.1,339.67,355.42,235215864,-9.025703851425533,48.171193388548446,-44.50946522702548,15.223149679195044
20160820,Monero,72.75,80.69,71.95,77.05,59078096,3.8391997612026287,64.82729405736696,254.31649196353274,52.839722781567566
20160821,Bitcoin,18389.27,18459.39,18334.89,18369.33,1210261040,-492.91349392564007,45.35561191244226,-40.544648551215516,26.644956493110538
20160821,Ethereum,355.6,355.62,347.41,353.26,137638856,-8.200509488749049,47.967635950165885,-37.9745587143431,15.223149679195053
20160821,Monero,77.05,82.01,75.9,80.15,24986657,4.54800191906962,66.48489132999805,247.35482428728588,54.809298034177225
20160822,Bitcoin,18370.59,18596.13,18347.93,18542.57,2302016088,-436.29023330469863,46.32000024787644,-31.4150706964926,21.20900130973962
20160822,Ethereum,353.47,358.39,349.99,351.44,208223050,-7.6057217745294565,47.79160376924393,-30.342457432705572,13.274932553936022
20160822,Monero,79.92,165.41,79.91,126.07,573557339,8.71463606646887,80.53897237826813,529.9124585493295,88.17204312521268
20160823,Bitcoin,18661.66,18747.63,18498.29,18554.93,2714445957,-385.96932845006086,46.389831062764806,-21.39071717136115,15.345341310194918
20160823,Ethereum,354.2,357.16,346.6,350.82,206388242,-7.102503801570776,47.72987642066762,-31.176872678252973,15.151758864235045
20160823,Monero,128.01,169.3,127.11,149.97,669734993,13.78633363418659,84.12352650698617,477.553334180834,88.59196712872533
20160824,Bitcoin,18534.42,18540.07,18421.41,18431.8,1789490586,-351.96794341066925,45.7761502619137,-27.9306021913082,17.51004963450522
20160824,Ethereum,350.23,354.37,349.76,350.6,140527630,-6.64485434923489,47.7072578727094,-26.433754928773695,15.15175886423505
20160824,Monero,148.14,161.04,138.46,140.56,215902759,16.852121373746797,78.25289568564229,337.92214904238716,88.59196712872533
20160825,Bitcoin,18421.88,18430.48,18262.7,18345.07,4322399760,-328.2362834121632,45.339109987803944,-34.856557704925386,21.916245747525103
20160825,Ethereum,350.27,361.5,349.81,360.62,271555170,-5.411256010803868,48.84933129358291,-3.396994364433899,9.458684152205457
20160825,Monero,141.76,143.06,118.53,131.68,232992048,18.353668789370943,73.26184746894134,215.8023584805546,56.13881187223919
20160826,Bitcoin,18291.08,18381.94,18262.75,18351.17,1546757431,-305.4159083886989,45.377053808572036,-33.499278457507764,21.916245747525092
20160826,Ethereum,359.41,362.35,354.94,357.6,185453673,-4.6240065318531265,48.51894166490816,6.568302186626759,8.773366420411033
20160826,Monero,130.82,146.26,129.61,132.33,190692921,19.372788060422664,73.39036250843019,192.27607583603404,57.39709768195874
20160827,Bitcoin,18401.08,18413.56,18057.41,18099.24,1895779215,-304.1531540724318,44.07003725639242,-47.772242522850476,27.63117623862359
20160827,Ethereum,358.65,358.65,353.75,354.02,479782350,-4.2401044439930615,48.11983292879241,2.7799674286644036,9.620213102704566
20160827,Monero,134.84,168.4,133.55,168.37,254183916,22.82545657124183,79.1409453273138,209.29600258176308,64.85410895415954
20160828,Bitcoin,18095.52,18229.15,18092.66,18225.15,2740593610,-289.6535812711154,44.89071594453895,-47.049225091737746,27.631176238623585
20160828,Ethereum,353.98,353.98,346.78,347.07,168403338,-4.445422130780685,47.33782129205514,-18.915047352210355,14.584634704411872
20160828,Monero,168.3,302.08,161.8,302.08,1566390105,35.93674436095782,88.59800481565412,337.13214798088484,83.49755970151857
20160829,Bitcoin,18194.61,18264.56,18175.4,18195.75,3498954212,-277.3379207427788,44.73216861113139,-36.450144449546976,25.81662984955569
20160829,Ethereum,345.94,353.27,341.97,348.12,257689335,-4.471862801274938,47.47123916483127,-20.17076475773324,17.91091433507211
20160829,Monero,296.45,338.89,255.78,269.26,1463990232,43.181465627989354,79.45137956608148,301.6221237844511,85.72626412069293
20160830,Bitcoin,18227.55,18362.26,18227.55,18335.14,2233300858,-253.4089226565593,45.67324253406144,0.35510963948315444,20.7532281118938
20160830,Ethereum,348.99,358.88,347.93,356.51,229267784,-3.7723292775736468,48.5487145015533,26.248229711505235,12.45121907723701
20160830,Monero,269.56,291.15,252.55,269.58,493208015,48.39095988987455,79.47275437698246,224.79986756909193,83.4029336779628
20160831,Bitcoin,18320.03,18328.6,18194.78,18252.82,2405521539,-238.34011876955628,45.20300678819921,-2.52547319043613,21.880450592871373
20160831,Ethereum,356.47,370.47,354.73,370.23,351235617,-2.086799260114617,50.27418485088768,91.64643658599572,2.0189339776177673
20160831,Monero,269.94,281.1,237.41,272.22,636180613,52.13160684844698,79.65338401227928,183.1457449366646,72.58538813254974
20160901,Bitcoin,18258.62,18282.89,18140.23,18155.74,2440317942,-231.5622226327905,44.642284437511385,-32.681419537084416,23.80892626590889
20160901,Ethereum,370.23,399.14,369.54,380.53,763009786,0.07920630068787204,51.53639978509743,198.34030322754964,18.07777603516614
20160901,Monero,270.33,280.59,248.97,253.92,385510048,53.008391709454486,74.92558620153133,157.92333325820007,72.58538813254974
20160902,Bitcoin,18161.42,18264.0,18110.69,18260.64,2535409862,-215.24492825062407,45.39937380079058,-34.942298750321015,24.882361371403626
20160902,Ethereum,379.6,390.68,377.0,384.32,297237422,2.077652750881441,52.00018426933956,186.84001237131451,18.07777603516612
20160902,Monero,252.98,336.76,248.15,324.05,888368136,58.68566313378284,79.70183951415311,176.87288316754228,78.06920325201521
20160903,Bitcoin,18199.05,18956.19,18151.65,18915.46,5028022680,-147.77143631871513,49.83016572336,143.97366465651194,7.692757186150318
20160903,Ethereum,383.01,390.94,358.8,371.81,422405256,2.6217614768065687,50.35474337939692,107.92695553686464,3.314684116244366
20160903,Monero,322.08,475.72,313.05,334.86,2105695956,63.32722150744425,80.30020078362101,210.71326051594605,85.65670393844182
20160904,Bitcoin,18927.42,19346.29,18872.33,19245.01,3096954372,-66.93469550233931,51.86382389631877,284.877474445067,20.228423005054488
20160904,Ethereum,371.66,372.91,362.8,369.32,228313791,2.8195473848469987,50.02878462496057,67.1397560813928,3.314684116244365
20160904,Monero,352.06,438.54,329.3,423.37,985592238,73.30271913344743,84.23621892479935,197.0739915893199,85.65670393844184
20160905,Bitcoin,19285.5,19287.55,19071.8,19209.49,2610925262,-5.671782378369244,51.630469352920045,248.95400415580386,20.2284230050545
20160905,Ethereum,369.9,373.89,367.16,371.05,181270799,3.0803819579858214,50.26020217478328,74.80628355965331,4.052798301350009
20160905,Monero,429.79,451.49,398.25,442.13,761400058,81.77944554546187,84.89782362189139,190.58867262725116,86.16637240960426
20160906,Bitcoin,19097.66,19233.82,19053.11,19221.41,2472724427,43.34174536694627,51.70590425326761,219.71421366772847,19.34113921120185
20160906,Ethereum,369.21,369.3,361.26,368.07,199833239,3.011914663915263,49.8488395322925,42.790843472422296,0.8199821611348105
20160906,Monero,435.74,446.69,377.66,392.19,798438067,83.50497825521157,76.10205983575322,151.15311781176175,75.56350518998724
