,0
401,2471964.30516
402,2491421.3751599994
403,2503462.2351599997
404,2483131.83516
405,2483327.91516
406,2479206.3651599996
407,2495109.4851599997
408,2491914.1551599996
409,2464318.47516
410,2417283.7851599995
411,2397840.9051599996
412,2441399.0451599993
413,2435623.715159999
414,2428358.4351599994
415,2460013.7451599995
416,2460323.3451599996
417,2447081.4951599995
418,2450591.58516
419,2469999.635159999
420,2481413.55516
421,2468930.22516
422,2474968.715159999
423,2467254.5151599995
424,2490402.2751599993
425,2486938.6251599994
426,2500852.5651599998
427,2513290.7451599995
428,2503734.4251599996
429,2513627.4351599994
430,2598251.4351599994
431,2601384.8451599996
432,2596171.9551599994
433,2627161.6251599994
434,2612976.7851599995
435,2625180.1851599994
436,2612409.1851599994
437,2615932.1751599996
438,2565276.4551599994
439,2563879.385159999
440,2575067.55516
441,2694388.6851599994
442,2693475.3651599996
443,2676964.6551599996
444,2684989.7451599995
445,2757264.5751599995
446,2808131.8551599993
447,2825152.1151599996
448,2916651.8151599998
449,2865189.8451599996
450,2862906.5451599993
451,2973477.6051599993
452,3017648.4951599995
453,2801270.3451599996
454,2860349.7651599995
455,2856919.6551599996
456,2889812.0751599995
457,2852670.39516
458,2882651.2851599995
459,2938998.4851599997
460,2904063.9951599995
461,2930263.89516
462,2905215.965159999
463,2892767.465159999
464,2896894.1751599996
465,2935371.0051599997
466,3056611.6551599996
467,3046258.1151599996
468,3088386.9351599994
469,3106839.0951599996
470,3021782.9451599997
471,3056318.8251599995
472,3090801.8151599998
473,3059196.8151599998
474,3048206.0151599995
475,3055715.1051599993
476,3022891.05516
477,3009140.9451599997
478,3023427.6951599997
479,3017635.5951599996
480,3062065.7751599993
481,3110184.0651599998
482,3200344.7451599995
483,3171537.7551599997
484,3182705.2851599995
485,3124162.5051599997
486,3153796.385159999
487,3169219.6251599994
488,3161270.64516
489,3166710.5751599995
490,3178208.3451599996
491,3158039.1951599997
492,3199897.1151599996
493,3196785.635159999
494,3206620.5951599996
495,3192104.22516
496,3229782.5451599993
497,3266173.4451599997
498,3264940.2051599994
499,3279782.9451599997
500,3306301.47516
501,3449509.5351599995
502,3573435.965159999
503,3816451.3251599995
504,3728740.3551599993
505,3717797.2851599995
506,3768572.97516
507,3880061.22516
508,4064782.7751599993
509,4056072.6951599997
510,4005144.7851599995
511,4034847.0351599995
512,4179560.5251599993
513,4274289.09516
514,4356691.71516
515,4803370.985160001
516,4216414.53516
517,3719356.89516
518,3752576.97516
519,3763367.8251599995
520,3734518.2651599995
521,3758672.22516
522,3207702.9051599996
523,3315260.5251599993
524,3353810.885159999
525,3333889.41516
526,3347674.3551599993
527,3389565.8151599998
528,3712777.89516
529,3585838.0251599993
530,3664484.16516
531,3650537.97516
532,3747627.2451599995
533,3759346.89516
534,3746252.1051599993
535,3614286.39516
536,3651862.80516
537,3709242.0051599997
538,3737918.7051599994
539,3750623.91516
540,3742106.0451599993
541,3745352.97516
542,3929773.9551599994
543,3999015.9951599995
544,4087935.6951599997
545,4131176.4951599995
546,4147068.0051599997
547,4085222.8251599995
548,4131804.72516
549,4236692.04516
550,4257405.5751600005
551,3992714.3451599996
552,3959089.2051599994
553,4012773.8451599996
554,3991733.9451599997
555,3961853.6751599996
556,4020299.7051599994
557,3999009.5451599993
558,4077269.97516
559,4156039.9551599994
560,4191360.1551599996
561,4165200.2451599995
562,4303920.39516
563,4429076.195160001
564,4438146.18516
565,4632884.585159999
566,4653848.37516
567,4524509.105160001
568,4608964.11516
569,4665992.43516
570,4665992.43516
571,4834416.12516
572,4965511.085159999
573,5065754.40516
574,5007682.47516
575,5055420.21516
576,5076386.585159999
577,4884772.56516
578,4580315.79516
579,4739224.445160001
580,4472742.695160001
581,4708481.16516
582,4890805.89516
583,4933471.355160001
584,4950300.695160001
585,4990746.06516
586,4676143.445160001
587,4356198.93516
588,3835686.5151599995
589,4083398.7651599995
590,4152253.80516
591,4414461.78516
592,4121118.3651599996
593,4086930.7851599995
594,3685894.2951599993
595,3812270.4351599994
596,3788557.6551599996
597,4096823.7951599993
598,4078857.965159999
599,4052916.0651599998
600,4008516.8451599996
601,4190966.7051599994
602,4227379.53516
603,4312122.21516
604,4475256.90516
605,4441705.29516
606,4422016.02516
607,4636122.485160001
608,4638372.2451599995
609,4644186.27516
610,4691242.89516
611,4687402.56516
612,4763102.34516
613,4744459.265160001
614,4582560.39516
615,4573032.455159999
616,4596008.64516
617,4636834.56516
618,4681357.62516
619,4740337.71516
620,4752270.21516
621,4829825.015160001
622,4792752.9951599995
623,4826650.3251600005
624,4730682.06516
625,4895172.54516
626,4930238.61516
627,4982523.605160001
628,5120081.46516
629,5121679.77516
630,5144035.47516
631,5245571.37516
632,5540390.55516
633,5662958.61516
634,5775698.16516
635,5961250.47516
636,6047012.25516
637,6146517.695160001
638,6216221.55516
639,6712208.4951599995
640,6828241.41516
641,6971386.265160001
642,7216712.015160001
643,6707888.28516
644,7027685.735160001
645,7043256.03516
646,6771374.34516
647,6720748.29516
648,7142228.705159999
649,7360716.00516
650,7745146.3251600005
651,8067423.15516
652,7899012.36516
653,8410472.85516
654,8981065.65516
655,9501064.65516
656,8959676.16516
657,8549737.38516
658,7917614.16516
659,8371581.93516
660,8759955.78516
661,8447106.27516
662,8896946.045160001
663,9353358.365160001
664,9661839.935160002
665,9766519.565159999
666,9753100.98516
667,10431433.295160001
668,11107638.395159999
669,10601126.34516
670,10895518.53516
671,10961774.22516
672,11442657.84516
673,11483023.23516
674,10354060.38516
675,10572534.78516
676,9767871.48516
677,9588506.01516
678,9823166.045160001
679,10400105.645159999
680,9978875.49516
681,10130922.63516
682,10679221.65516
683,10559654.13516
684,10626480.005159998
685,10775936.825159999
686,10225563.48516
687,10149886.92516
688,9671231.13516
689,9983638.17516
690,10087609.59516
691,9966032.255159998
692,9715759.35516
693,9554608.685160002
694,9836807.795160001
695,10062778.38516
696,10233391.20516
697,10231075.65516
698,10260606.33516
699,9937272.99516
700,10134133.44516
701,9925684.92516
702,9363402.30516
703,9206004.24516
704,9455646.33516
705,9269058.15516
706,8749256.52516
707,7803794.88516
708,7534320.335159999
709,8725059.99516
710,9094161.24516
711,8903050.325159999
712,11052529.59516
713,10471740.63516
714,11033705.91516
715,10720745.46516
716,10816414.44516
717,10084922.52516
718,9903482.73516
719,10426857.66516
720,10955787.33516
721,10651427.315159999
722,10771457.94516
723,11219637.48516
724,10590683.795160001
725,10568809.26516
726,10940544.69516
727,11286734.255159998
728,12673365.575159999
729,12521560.95516
730,13167355.59516
731,13331075.94516
732,13014908.55516
733,13175601.27516
734,14302198.26516
735,15202139.67516
736,15939903.575159999
737,16927100.58516
738,16332204.185160002
739,17111129.405160002
740,16905275.07516
741,16263480.72516
742,16398182.52516
743,15983593.295160001
744,15648185.55516
745,16034401.23516
746,16217201.97516
747,16927008.995160002
748,17066090.34516
749,16896819.12516
750,17015134.055159997
751,17028980.915159997
752,17811939.96516
753,17750330.85516
754,18295675.775160003
755,19012268.195159998
756,17783206.50516
757,17799478.56516
758,16465861.08516
759,16961126.915159997
760,17821851.035159998
761,17845603.805159997
762,16378655.795160001
763,16351884.42516
764,15952928.70516
765,16097464.17516
766,15990837.935160002
767,15038580.575159999
768,12248630.49516
769,14120433.395159999
770,14060770.895159999
771,13897263.395159999
772,15774641.67516
773,15251318.34516
774,15165328.23516
775,14104650.24516
776,14148760.505159998
777,14745549.33516
778,14319615.84516
779,15275344.59516
780,15168768.66516
781,16390209.03516
782,16316473.92516
783,16311184.92516
784,16967930.37516
785,17222222.915159997
786,17244040.68516
787,16943949.275160003
788,16602526.26516
789,16990749.18516
790,17123336.67516
791,17345297.945159998
792,18064554.21516
793,18690653.135160003
794,18737102.165159997
795,18877162.62516
796,21229739.495160002
797,22003796.25516
798,22651461.39516
799,22054908.635160003
800,22266329.31516
801,21797943.21516
802,21768444.785159998
803,22230144.81516
804,23426774.61516
805,23516963.67516
806,23426592.72516
807,23122108.86516
808,21564704.76516
809,22451156.64516
810,23050155.245160002
811,22539574.535159998
812,22368070.32516
813,23926094.915159997
814,23835433.71516
815,25188179.31516
816,26332851.785159998
817,27512613.54516
818,28060543.62516
819,28710859.71516
820,28817682.035159998
821,27321343.95516
822,27796305.18516
823,29034529.745160002
824,27808859.46516
825,25764399.09516
826,24728869.655160002
827,23143842.785159998
828,25478551.86516
829,25818395.915159997
830,28465014.09516
831,30538490.43516
832,29972966.04516
833,30200064.09516
834,31154990.46516
835,31814581.655160002
836,31266867.00516
837,31980440.82516
838,31115089.47516
839,31946913.72516
840,33971767.38516
841,36057002.07516
842,37983752.52516
843,38910029.28516
844,38245347.75516
845,39579566.37516
846,42420873.93516
847,42813494.465160005
848,43774519.95516001
849,45101768.70516001
850,46088822.52516
851,55356133.50516
852,69255301.71516
853,64144755.15516
854,58768984.59516
855,59842250.40516
856,65556096.425160006
857,67428742.98516
858,63533418.99516
859,64153763.225159995
860,68504800.35515998
861,75326089.44516
862,73948440.39515999
863,73904848.71516
864,68809230.03515999
865,64272657.36516
866,61124506.53516
867,53470336.68516
868,56675469.395160004
869,53693582.795159996
870,54085840.83516
871,62102552.28516
872,61164127.59516
873,56406617.91516
874,56360318.52516
875,49562210.73515999
876,54169960.44516
877,52259821.32516
878,57599990.465160005
879,58061124.18516
880,59531715.15516
881,66498530.43516
882,66565277.61516
883,62579906.465160005
884,57678915.24516
885,55591804.895160004
886,57036914.49516
887,51159515.82516
888,53365620.93516
889,54797876.975159995
890,52553411.13516
891,52741155.15516
892,43772021.225159995
893,42632114.015159994
894,43751085.81516
895,44238286.56516
896,48825268.56516
897,43908187.175160006
898,41542155.60516
899,40976079.09516
900,42900430.145160004
901,42249719.31516
902,41884936.98515999
903,42904906.44516
904,44200916.55516
905,42408953.045159996
906,38037755.795159996
907,38527828.08516
908,34472182.895160004
909,33257632.415159997
910,34680346.32516
911,31286552.405160002
912,26333838.635160003
913,29310731.64516
914,28758024.695159998
915,31303099.23516
916,33113014.385160003
917,32601257.195159998
918,30741274.56516
919,33748605.12516
920,32492094.81516
921,35936558.645160004
922,38210178.48515999
923,38223590.61516
924,41661995.31516
925,39559252.74516
926,42085564.23515999
927,42694072.715160005
928,40434646.74516
929,37722328.86516
930,38911756.59516
931,37016447.31516
932,36456914.975159995
933,39155534.34516
934,40407278.10516
935,39270690.06516
936,41454177.60516
937,41889473.91516
938,43396949.85516
939,43483437.90516
940,43697764.95516001
941,40700836.95516001
942,37577528.94516
943,35480746.175160006
944,35330007.09516
945,33442991.22516
946,36130911.33516
947,34729220.55516
948,34703521.175160006
949,31202796.57516
950,31252486.08516
951,31330159.56516
952,29734389.57516
953,30886600.805159997
954,32415009.57516
955,33508205.885160003
956,33582613.08516
957,32735086.95516
958,33423345.81516
959,32627294.555159997
960,31978636.11516
961,30900750.81516
962,29377084.08516
963,29933063.76516
964,26937310.95516
965,25873595.01516
966,26065624.415159997
967,25582364.61516
968,26478674.67516
969,28003933.26516
970,25765049.25516
971,25642688.885160003
972,25032158.97516
973,26136266.10516
974,26561421.72516
975,25610734.29516
976,25788550.47516
977,26234924.01516
978,29723236.23516
979,29830000.50516
980,30196802.97516
981,31493147.195159998
982,30434263.59516
983,29915339.165159997
984,30928826.37516
985,31334820.33516
986,33540363.00516
987,33797839.26516
988,33444059.34516
989,33969967.83516
990,37030872.09516
991,33785359.80516
992,35537043.06516
993,34366780.86516
994,35653555.86516
995,35922795.63516
996,35220491.25516
997,34863136.74516
998,35362498.32516
999,37425347.645160004
1000,37143431.045159996
1001,37730775.78516
1002,36952517.49516
1003,35893404.27516
1004,35479799.31516
1005,35846185.11516
1006,34865487.12516
1007,32385200.25516
1008,32630607.275160003
1009,33470986.805159997
1010,33364841.73516
1011,32695583.285159998
1012,32264079.57516
1013,31128563.525160003
1014,31821431.555159997
1015,31845115.95516
1016,32872439.70516
1017,32503062.39516
1018,31039597.385160003
1019,29093733.00516
1020,29289578.22516
1021,28869025.32516
1022,28402769.01516
1023,28450415.165159997
1024,27566669.70516
1025,28818680.495160002
1026,28744471.95516
1027,28904800.89516
1028,29158164.635160003
1029,29388833.405160002
1030,29684106.665159997
1031,28942379.885160003
1032,29303323.17516
1033,29425367.495160002
1034,29406703.775160003
1035,29270376.57516
1036,28990382.07516
1037,26119395.48516
1038,26584704.93516
1039,25323677.04516
1040,24414681.12516
1041,25673652.75516
1042,24889788.12516
1043,25462594.56516
1044,25264782.09516
1045,26180371.20516
1046,26342210.73516
1047,26378418.45516
1048,26187538.445159998
1049,23800091.58516
1050,24086839.23516
1051,24128853.245160002
1052,24425689.98516
1053,23869003.385160003
1054,24163623.905160002
1055,23227499.285159998
1056,24526396.415159997
1057,25168736.43516
1058,25097291.07516
1059,25986181.055159997
1060,25722090.96516
1061,25971912.36516
1062,26130486.905160002
1063,26271736.745160002
1064,26916842.525160003
1065,26590853.07516
1066,26464736.22516
1067,24753613.14516
1068,25083557.73516
1069,24624898.23516
1070,24530256.09516
1071,24748767.905160002
1072,25078088.135160003
1073,26584752.665159997
1074,28815069.785159998
1075,29059320.96516
1076,29496848.97516
1077,29097089.58516
1078,29279272.415159997
1079,29276117.07516
1080,30411925.95516
1081,33289588.29516
1082,32314043.85516
1083,31178699.37516
1084,32235657.00516
1085,32292077.73516
1086,32395778.25516
1087,32246077.62516
1088,30658241.135160003
1089,30076901.34516
1090,29882267.43516
1091,29419418.01516
1092,27749801.97516
1093,27890378.43516
1094,27419260.11516
1095,26634811.11516
1096,24840578.495160002
1097,25906492.59516
1098,24409079.945159998
1099,24960094.415159997
1100,25066972.20516
1101,24975512.495160002
1102,24673013.945159998
1103,25075087.59516
1104,25195603.26516
1105,26103954.18516
1106,25450241.525160003
1107,25776319.98516
1108,24992933.945159998
1109,25713604.055159997
1110,25206266.405160002
1111,25854203.73516
1112,26715553.50516
1113,26753918.10516
1114,26532685.68516
1115,27231652.83516
1116,28080619.89516
1117,27805351.95516
1118,27555904.655160002
1119,27854708.64516
1120,28464312.33516
1121,28778760.155160002
1122,28724920.71516
1123,29188608.635160003
1124,26964922.11516
1125,25888889.25516
1126,25679381.64516
1127,24751048.62516
1128,25048707.09516
1129,25155184.98516
1130,25110806.405160002
1131,25221702.54516
1132,25821689.285159998
1133,25791703.23516
1134,25963084.89516
1135,25859847.48516
1136,24942196.95516
1137,25317208.98516
1138,25363536.75516
1139,25789827.57516
1140,26686523.34516
1141,26569232.67516
1142,26524374.21516
1143,26057079.45516
1144,25500292.23516
1145,25632761.04516
1146,26350851.155160002
1147,26165551.68516
1148,25931359.92516
1149,26024050.29516
1150,25883744.73516
1151,25844274.60516
1152,25706332.32516
1153,26100204.155160002
1154,26323772.76516
1155,26263600.71516
1156,26321957.73516
1157,26521825.17516
1158,26526438.21516
1159,26288199.72516
1160,25083592.56516
1161,25050274.445159998
1162,25058522.70516
1163,25078214.555159997
1164,26289598.08516
1165,26262358.445159998
1166,25993292.82516
1167,25737708.995160002
1168,25812074.915159997
1169,25857615.785159998
1170,25830361.95516
1171,25847854.35516
1172,25849971.245160002
1173,25924334.58516
1174,25822090.47516
1175,25796739.39516
1176,25886047.385160003
1177,25910051.70516
1178,25295899.47516
1179,25265679.93516
1180,25248946.055159997
1181,25449089.555159997
1182,25237796.58516
1183,25114836.36516
1184,25173540.39516
1185,25348806.245160002
1186,25597809.785159998
1187,25876043.43516
1188,25464031.62516
1189,25225163.61516
1190,25456303.23516
1191,25464444.42516
1192,25305757.655160002
1193,25380155.82516
1194,22782294.48516
1195,22425866.195159998
1196,22156871.525160003
1197,22061087.73516
1198,22243773.665159997
1199,19364850.995160002
1200,17759024.165159997
1201,18379871.495160002
1202,17384795.165159997
1203,17280030.39516
1204,15494064.09516
1205,16009875.755159998
1206,15075686.13516
1207,15218348.52516
1208,16978468.385160003
1209,16967362.775160003
1210,15889238.825159999
1211,16772682.42516
1212,16475067.815159999
1213,15497709.63516
1214,15609224.97516
1215,14899884.935160002
1216,13958751.24516
1217,13604548.20516
1218,13873773.78516
1219,14424955.95516
1220,13979656.98516
1221,13644700.74516
1222,13843273.02516
1223,13128484.02516
1224,12856117.295160001
1225,12885622.17516
1226,12949616.49516
1227,14108649.24516
1228,14658035.73516
1229,14829828.90516
1230,16445406.84516
1231,15436435.92516
1232,15954453.48516
1233,15894814.20516
1234,16212290.94516
1235,15166088.045160001
1236,15333699.03516
1237,14533205.01516
1238,15579037.685160002
1239,15066839.315159999
1240,15246430.53516
1241,14759934.125160001
1242,15163001.075159999
1243,15536635.38516
1244,15233685.33516
1245,15368243.94516
1246,15278920.47516
1247,16197637.83516
1248,16000247.19516
1249,16027695.815159999
1250,16041198.24516
1251,14603924.10516
1252,14647840.865160001
1253,14548074.84516
1254,14117156.795160001
1255,14727302.28516
1256,14449825.865160001
1257,14543775.27516
1258,14608148.85516
1259,14554123.65516
1260,14850916.53516
1261,14342931.30516
1262,14241603.09516
1263,14366844.03516
1264,14288863.53516
1265,14341394.91516
1266,14339123.22516
1267,14279450.40516
1268,14206151.315159999
1269,13756259.94516
1270,13697566.23516
1271,13851823.145159999
1272,13713224.255159998
1273,13815748.295160001
1274,13981597.145159999
1275,13755101.52516
1276,13735545.125160001
1277,13772194.02516
1278,13540364.255159998
1279,13509157.865160001
1280,14581626.45516
1281,14603992.47516
1282,14679502.625160001
1283,14514355.53516
1284,14561003.22516
1285,14435283.69516
1286,14396751.395159999
1287,14405191.865160001
1288,14437612.145159999
1289,14611651.20516
1290,15575009.01516
1291,15701845.685160002
1292,15890393.375160001
1293,15716051.16516
1294,15923879.19516
1295,16439650.865160001
1296,15121866.84516
1297,15409633.59516
1298,15294676.53516
1299,15287022.96516
1300,15312334.05516
1301,15350787.66516
1302,15380958.185160002
1303,15311854.17516
1304,14972589.33516
1305,15502366.53516
1306,15535786.565159999
1307,15566780.10516
1308,15563788.59516
1309,15803682.15516
1310,15756978.99516
1311,15571631.795160001
1312,15590487.72516
1313,15574988.375160001
1314,15648937.625160001
1315,15804874.115160001
1316,16121180.825159999
1317,16027632.60516
1318,16077996.78516
1319,16167121.59516
1320,16244935.685160002
1321,15989903.97516
1322,15994148.075159999
1323,16080241.38516
1324,16025827.895159999
1325,15790442.88516
1326,15856508.94516
1327,16269194.13516
1328,16211289.90516
1329,16320521.94516
1330,16347657.09516
1331,16342658.34516
1332,16552196.91516
1333,19411316.79516
1334,19788974.61516
1335,19563071.10516
1336,20018277.275160003
1337,20107524.635160003
1338,20660168.37516
1339,21021986.285159998
1340,20709113.555159997
1341,21180046.11516
1342,20154251.01516
1343,20267062.805159997
1344,20281281.18516
1345,20564331.695159998
1346,20163987.93516
1347,20849141.76516
1348,20913701.10516
1349,21037699.775160003
1350,21099053.46516
1351,21224887.805159997
1352,21132031.025160003
1353,21469301.525160003
1354,22179363.96516
1355,21763577.61516
1356,20785027.47516
1357,21067737.42516
1358,21013482.60516
1359,21080677.415159997
1360,20929917.695159998
1361,21334671.96516
1362,21538980.87516
1363,21964932.42516
1364,23000174.195159998
1365,23224492.29516
1366,23083277.285159998
1367,22928474.70516
1368,23260031.79516
1369,23889533.73516
1370,24658802.01516
1371,25525707.81516
1372,28770137.79516
1373,27842178.87516
1374,31207414.775160003
1375,32096468.58516
1376,32975380.415159997
1377,31644336.48516
1378,29556748.83516
1379,29435932.59516
1380,33186349.59516
1381,32298292.95516
1382,32253164.885160003
1383,31173169.14516
1384,31985084.82516
1385,32488420.89516
1386,32707867.95516
1387,35228769.18516
