Date	open	high	low	close	volume	MarketCap
Dec 27, 2019	NT$1,363.08	NT$1,386.20	NT$1,350.00	NT$1,364.50	NT$2,793,643,239	NT$23,706,875,846
Dec 26, 2019	NT$1,398.35	NT$1,401.95	NT$1,348.70	NT$1,362.20	NT$2,684,667,914	NT$23,664,733,791
Dec 25, 2019	NT$1,393.17	NT$1,419.83	NT$1,374.26	NT$1,401.84	NT$2,593,161,615	NT$24,351,303,157
Dec 24, 2019	NT$1,427.35	NT$1,459.21	NT$1,389.33	NT$1,393.38	NT$3,152,248,907	NT$24,202,267,637
Dec 23, 2019	NT$1,430.16	NT$1,469.35	NT$1,420.52	NT$1,426.25	NT$3,393,972,698	NT$24,771,035,311
Dec 22, 2019	NT$1,371.49	NT$1,448.89	NT$1,370.08	NT$1,429.63	NT$3,606,431,451	NT$24,827,739,486
Dec 21, 2019	NT$1,417.36	NT$1,421.09	NT$1,364.91	NT$1,371.65	NT$3,196,401,595	NT$23,818,680,430
Dec 20, 2019	NT$1,442.05	NT$1,444.80	NT$1,402.58	NT$1,419.19	NT$3,089,212,219	NT$24,642,151,787
Dec 19, 2019	NT$1,447.31	NT$1,485.86	NT$1,393.11	NT$1,444.14	NT$3,790,447,178	NT$25,073,167,509
Dec 18, 2019	NT$1,358.84	NT$1,469.35	NT$1,338.65	NT$1,445.35	NT$3,493,222,022	NT$25,092,363,837
Dec 17, 2019	NT$1,489.12	NT$1,495.91	NT$1,344.41	NT$1,353.36	NT$3,055,998,590	NT$23,493,035,055
Dec 16, 2019	NT$1,539.59	NT$1,549.33	NT$1,476.95	NT$1,495.02	NT$3,079,945,309	NT$25,950,011,448
Dec 15, 2019	NT$1,560.94	NT$1,575.50	NT$1,515.24	NT$1,539.72	NT$3,170,286,659	NT$26,723,550,821
Dec 14, 2019	NT$1,591.78	NT$1,595.05	NT$1,552.09	NT$1,559.94	NT$2,979,865,565	NT$27,072,115,069
Dec 13, 2019	NT$1,611.09	NT$1,615.98	NT$1,583.23	NT$1,590.75	NT$3,110,519,502	NT$27,604,300,528
Dec 12, 2019	NT$1,610.29	NT$1,642.28	NT$1,593.87	NT$1,618.50	NT$3,485,040,933	NT$28,083,518,518
Dec 11, 2019	NT$1,614.83	NT$1,643.18	NT$1,609.66	NT$1,616.83	NT$4,019,114,835	NT$28,052,046,586
Dec 10, 2019	NT$1,657.31	NT$1,671.20	NT$1,602.22	NT$1,615.52	NT$5,018,109,850	NT$28,026,941,873
Dec 09, 2019	NT$1,651.05	NT$1,659.25	NT$1,619.66	NT$1,653.06	NT$4,008,301,863	NT$28,675,500,145
Dec 08, 2019	NT$1,666.95	NT$1,687.13	NT$1,636.86	NT$1,651.01	NT$3,695,901,419	NT$28,637,474,359
Dec 07, 2019	NT$1,650.90	NT$1,677.73	NT$1,634.98	NT$1,665.62	NT$4,548,843,587	NT$28,888,596,431
Dec 06, 2019	NT$1,643.28	NT$1,692.38	NT$1,636.72	NT$1,650.70	NT$3,620,512,192	NT$28,627,214,347
Dec 05, 2019	NT$1,615.73	NT$1,665.26	NT$1,596.96	NT$1,646.60	NT$4,532,291,210	NT$28,553,555,033
Dec 04, 2019	NT$1,628.26	NT$1,686.13	NT$1,586.69	NT$1,615.95	NT$4,177,302,438	NT$28,019,643,622
Dec 03, 2019	NT$1,645.21	NT$1,683.63	NT$1,626.95	NT$1,626.95	NT$4,714,646,074	NT$28,207,735,979
Dec 02, 2019	NT$1,635.13	NT$1,659.85	NT$1,602.20	NT$1,648.33	NT$3,459,604,972	NT$28,575,932,703
Dec 01, 2019	NT$1,672.49	NT$1,672.98	NT$1,607.76	NT$1,636.04	NT$996,235,957	NT$28,360,297,277
Nov 30, 2019	NT$1,708.39	NT$1,725.04	NT$1,654.22	NT$1,672.06	NT$3,650,953,463	NT$28,981,373,626
Nov 29, 2019	NT$1,644.93	NT$1,707.55	NT$1,642.73	NT$1,703.19	NT$4,413,065,468	NT$29,518,112,992
Nov 28, 2019	NT$1,705.60	NT$1,741.20	NT$1,639.23	NT$1,646.50	NT$4,626,756,260	NT$28,533,059,652
Nov 27, 2019	NT$1,567.59	NT$1,737.97	NT$1,542.09	NT$1,705.14	NT$4,725,754,951	NT$29,546,636,637
Nov 26, 2019	NT$1,530.13	NT$1,592.66	NT$1,516.23	NT$1,575.65	NT$4,869,117,955	NT$27,297,034,990
Nov 25, 2019	NT$1,474.70	NT$1,595.14	NT$1,407.18	NT$1,534.84	NT$4,725,592,099	NT$26,590,040,026
Nov 24, 2019	NT$1,592.92	NT$1,599.97	NT$1,474.39	NT$1,474.39	NT$4,593,223,673	NT$25,541,581,239
Nov 23, 2019	NT$1,567.67	NT$1,611.89	NT$1,539.52	NT$1,593.28	NT$5,265,988,001	NT$27,598,680,165
Nov 22, 2019	NT$1,649.40	NT$1,673.95	NT$1,482.69	NT$1,561.68	NT$4,815,967,118	NT$27,048,878,194
Nov 21, 2019	NT$1,775.13	NT$1,782.47	NT$1,631.29	NT$1,649.41	NT$4,589,708,589	NT$28,565,784,876
Nov 20, 2019	NT$1,795.07	NT$1,814.52	NT$1,764.55	NT$1,773.65	NT$5,477,921,342	NT$30,714,631,028
Nov 19, 2019	NT$1,809.72	NT$1,839.81	NT$1,776.29	NT$1,796.70	NT$5,917,518,919	NT$31,110,796,798
Nov 18, 2019	NT$1,894.72	NT$1,909.05	NT$1,801.08	NT$1,810.59	NT$7,426,994,590	NT$31,348,706,787
Nov 17, 2019	NT$1,891.38	NT$1,927.35	NT$1,882.02	NT$1,895.72	NT$6,140,481,132	NT$32,819,809,395
Nov 16, 2019	NT$1,889.82	NT$1,922.55	NT$1,876.01	NT$1,891.53	NT$5,116,757,831	NT$32,744,372,489
Nov 15, 2019	NT$1,995.70	NT$2,002.69	NT$1,886.03	NT$1,886.26	NT$4,544,081,379	NT$32,650,211,303
Nov 14, 2019	NT$1,990.76	NT$2,007.63	NT$1,961.40	NT$1,997.34	NT$6,210,786,411	NT$34,569,760,581
Nov 13, 2019	NT$1,892.30	NT$1,997.27	NT$1,888.02	NT$1,985.84	NT$6,335,623,478	NT$34,367,807,111
Nov 12, 2019	NT$1,884.57	NT$2,000.45	NT$1,882.87	NT$1,894.44	NT$5,738,641,123	NT$32,769,261,976
Nov 11, 2019	NT$1,941.92	NT$1,951.86	NT$1,867.37	NT$1,882.31	NT$6,265,537,214	NT$32,557,395,799
Nov 10, 2019	NT$1,891.00	NT$1,962.10	NT$1,884.02	NT$1,942.39	NT$5,356,365,304	NT$33,596,518,978
Nov 09, 2019	NT$1,849.41	NT$1,899.21	NT$1,844.04	NT$1,890.09	NT$4,579,883,690	NT$32,692,018,035
Nov 08, 2019	NT$1,921.95	NT$1,928.47	NT$1,820.05	NT$1,842.37	NT$5,872,880,007	NT$31,866,613,373
Nov 07, 2019	NT$1,952.00	NT$2,015.52	NT$1,912.48	NT$1,931.26	NT$7,465,122,845	NT$33,404,095,711
Nov 06, 2019	NT$1,908.53	NT$1,961.87	NT$1,903.11	NT$1,947.33	NT$7,854,991,165	NT$33,679,775,931
Nov 05, 2019	NT$1,914.61	NT$1,933.58	NT$1,883.35	NT$1,910.38	NT$8,895,794,260	NT$33,037,718,135
Nov 04, 2019	NT$1,928.82	NT$1,941.28	NT$1,904.23	NT$1,922.42	NT$6,259,076,794	NT$33,242,851,473
Nov 03, 2019	NT$1,898.91	NT$1,984.98	NT$1,865.72	NT$1,932.52	NT$7,691,391,841	NT$33,414,498,654
Nov 02, 2019	NT$1,854.94	NT$1,929.86	NT$1,849.91	NT$1,897.17	NT$5,832,630,344	NT$32,798,683,006
Nov 01, 2019	NT$1,807.49	NT$1,872.43	NT$1,792.22	NT$1,856.59	NT$5,956,290,286	NT$32,095,682,222
Oct 31, 2019	NT$1,782.74	NT$1,838.62	NT$1,749.86	NT$1,802.06	NT$6,187,234,323	NT$31,150,093,770
Oct 30, 2019	NT$1,817.77	NT$1,821.33	NT$1,753.68	NT$1,782.89	NT$7,099,977,094	NT$30,816,035,464
Oct 29, 2019	NT$1,817.32	NT$1,926.43	NT$1,807.11	NT$1,828.38	NT$6,745,872,086	NT$31,599,386,169
Oct 28, 2019	NT$1,828.19	NT$1,882.91	NT$1,804.11	NT$1,820.83	NT$6,801,041,801	NT$31,465,899,476
Oct 27, 2019	NT$1,736.35	NT$1,866.69	NT$1,702.61	NT$1,827.06	NT$5,086,663,721	NT$31,570,689,094
Oct 26, 2019	NT$1,802.81	NT$1,969.27	NT$1,696.92	NT$1,734.66	NT$5,480,055,998	NT$29,971,328,008
Oct 25, 2019	NT$1,634.90	NT$1,831.52	NT$1,615.73	NT$1,799.21	NT$4,665,618,723	NT$31,083,728,698
Oct 24, 2019	NT$1,621.80	NT$1,670.15	NT$1,568.62	NT$1,638.27	NT$3,011,809,191	NT$28,300,458,765
Oct 23, 2019	NT$1,729.48	NT$1,754.05	NT$1,589.65	NT$1,615.46	NT$2,690,134,987	NT$27,903,916,293
Oct 22, 2019	NT$1,765.64	NT$1,790.38	NT$1,715.20	NT$1,729.34	NT$2,889,871,602	NT$29,868,245,544
Oct 21, 2019	NT$1,724.21	NT$1,814.21	NT$1,710.51	NT$1,767.08	NT$2,884,326,970	NT$30,517,216,551
Oct 20, 2019	NT$1,670.49	NT$1,744.92	NT$1,654.03	NT$1,723.85	NT$2,160,661,301	NT$29,767,981,265
Oct 19, 2019	NT$1,720.68	NT$1,720.68	NT$1,643.38	NT$1,671.14	NT$2,503,405,129	NT$28,854,989,316
Oct 18, 2019	NT$1,716.35	NT$1,786.55	NT$1,699.68	NT$1,730.22	NT$2,611,625,199	NT$29,872,187,767
Oct 17, 2019	NT$1,689.57	NT$1,862.33	NT$1,683.65	NT$1,719.66	NT$4,037,759,521	NT$29,687,155,913
Oct 16, 2019	NT$1,590.35	NT$1,686.69	NT$1,582.31	NT$1,679.97	NT$4,004,343,394	NT$28,999,176,433
Oct 15, 2019	NT$1,623.41	NT$1,641.70	NT$1,586.44	NT$1,597.43	NT$2,331,971,087	NT$27,571,913,286
Oct 14, 2019	NT$1,639.49	NT$1,647.94	NT$1,613.61	NT$1,624.65	NT$1,894,122,012	NT$28,038,941,061
Oct 13, 2019	NT$1,648.98	NT$1,662.58	NT$1,619.37	NT$1,639.97	NT$1,961,589,541	NT$28,300,738,107
Oct 12, 2019	NT$1,668.77	NT$1,693.37	NT$1,646.66	NT$1,648.72	NT$2,372,133,235	NT$28,449,009,967
Oct 11, 2019	NT$1,709.33	NT$1,721.59	NT$1,663.43	NT$1,664.78	NT$1,960,277,301	NT$28,723,461,264
Oct 10, 2019	NT$1,760.65	NT$1,766.78	NT$1,694.27	NT$1,716.08	NT$2,902,336,191	NT$29,605,587,300
Oct 09, 2019	NT$1,717.77	NT$1,771.73	NT$1,698.16	NT$1,766.71	NT$2,310,778,385	NT$30,476,243,746
Oct 08, 2019	NT$1,741.82	NT$1,757.12	NT$1,700.78	NT$1,720.78	NT$2,210,919,702	NT$29,681,270,481
Oct 07, 2019	NT$1,711.97	NT$1,766.68	NT$1,697.68	NT$1,746.12	NT$2,583,302,745	NT$30,115,362,590
Oct 06, 2019	NT$1,745.17	NT$1,755.48	NT$1,703.07	NT$1,714.26	NT$2,267,350,373	NT$29,562,966,341
Oct 05, 2019	NT$1,779.29	NT$1,787.24	NT$1,720.56	NT$1,745.31	NT$2,454,576,234	NT$30,095,757,615
Oct 04, 2019	NT$1,740.49	NT$1,793.57	NT$1,694.63	NT$1,783.51	NT$2,583,301,442	NT$30,751,309,628
Oct 03, 2019	NT$1,741.79	NT$1,769.57	NT$1,692.15	NT$1,748.35	NT$2,644,649,229	NT$30,142,395,816
Oct 02, 2019	NT$1,733.25	NT$1,760.27	NT$1,700.40	NT$1,740.02	NT$2,337,285,421	NT$29,995,739,226
Oct 01, 2019	NT$1,765.84	NT$1,806.70	NT$1,729.58	NT$1,733.93	NT$2,259,611,192	NT$29,887,849,213
Sep 30, 2019	NT$1,743.89	NT$1,776.01	NT$1,673.70	NT$1,764.04	NT$2,319,029,219	NT$30,403,953,943
Sep 29, 2019	NT$1,800.80	NT$1,803.07	NT$1,704.40	NT$1,743.85	NT$1,967,406,384	NT$30,053,198,662
Sep 28, 2019	NT$1,801.85	NT$1,809.36	NT$1,758.83	NT$1,800.21	NT$3,076,261,409	NT$31,021,503,951
Sep 27, 2019	NT$1,780.64	NT$1,809.90	NT$1,729.13	NT$1,796.10	NT$4,454,160,689	NT$30,947,631,773
Sep 26, 2019	NT$1,858.15	NT$1,868.50	NT$1,715.10	NT$1,786.87	NT$4,195,141,490	NT$30,785,725,197
Sep 25, 2019	NT$1,831.92	NT$1,899.05	NT$1,792.96	NT$1,854.47	NT$3,131,032,053	NT$31,947,238,032
Sep 24, 2019	NT$2,128.33	NT$2,178.37	NT$1,816.45	NT$1,834.41	NT$2,963,509,866	NT$31,598,511,223
Sep 23, 2019	NT$2,268.48	NT$2,268.85	NT$2,130.32	NT$2,130.32	NT$2,557,809,434	NT$36,692,033,271
Sep 22, 2019	NT$2,257.64	NT$2,297.48	NT$2,215.14	NT$2,268.92	NT$2,252,680,809	NT$39,075,463,242
Sep 21, 2019	NT$2,294.01	NT$2,294.50	NT$2,246.69	NT$2,257.71	NT$2,528,738,489	NT$38,878,701,741
Sep 20, 2019	NT$2,358.59	NT$2,409.20	NT$2,260.29	NT$2,294.04	NT$2,984,333,733	NT$39,500,460,552
Sep 19, 2019	NT$2,531.80	NT$2,531.80	NT$2,259.99	NT$2,354.15	NT$3,171,983,050	NT$40,531,575,078
Sep 18, 2019	NT$2,290.28	NT$2,531.34	NT$2,284.13	NT$2,523.77	NT$4,120,019,058	NT$43,447,580,537
Sep 17, 2019	NT$2,328.20	NT$2,332.04	NT$2,281.95	NT$2,295.50	NT$2,829,884,921	NT$39,514,129,988
Sep 16, 2019	NT$2,341.37	NT$2,364.79	NT$2,228.32	NT$2,330.42	NT$3,094,974,507	NT$40,111,342,467
Sep 15, 2019	NT$2,352.82	NT$2,360.01	NT$2,296.03	NT$2,341.12	NT$1,772,125,737	NT$40,291,604,523
Sep 14, 2019	NT$2,376.37	NT$2,380.99	NT$2,287.10	NT$2,351.85	NT$2,376,746,888	NT$40,472,031,605
Sep 13, 2019	NT$2,319.31	NT$2,373.46	NT$2,250.55	NT$2,373.46	NT$2,631,857,867	NT$40,840,043,015
Sep 12, 2019	NT$2,308.41	NT$2,342.40	NT$2,236.82	NT$2,331.36	NT$2,576,004,529	NT$40,111,498,872
Sep 11, 2019	NT$2,254.86	NT$2,320.98	NT$2,188.28	NT$2,319.34	NT$2,235,937,985	NT$39,900,673,770
Sep 10, 2019	NT$2,344.33	NT$2,369.75	NT$2,238.37	NT$2,252.69	NT$2,323,011,684	NT$38,750,480,192
Sep 09, 2019	NT$2,414.72	NT$2,418.09	NT$2,327.84	NT$2,344.27	NT$1,779,667,124	NT$40,321,538,634
Sep 08, 2019	NT$2,446.91	NT$2,481.54	NT$2,395.58	NT$2,413.73	NT$1,814,335,336	NT$41,512,213,782
Sep 07, 2019	NT$2,359.03	NT$2,456.34	NT$2,315.31	NT$2,445.50	NT$1,977,918,437	NT$42,054,470,161
Sep 06, 2019	NT$2,369.11	NT$2,480.31	NT$2,351.33	NT$2,357.76	NT$2,001,881,763	NT$40,541,664,517
Sep 05, 2019	NT$2,308.96	NT$2,383.07	NT$2,300.68	NT$2,371.89	NT$2,087,854,522	NT$40,780,637,192
Sep 04, 2019	NT$2,349.58	NT$2,349.59	NT$2,254.45	NT$2,318.74	NT$1,691,463,022	NT$39,862,745,377
Sep 03, 2019	NT$2,297.24	NT$2,367.43	NT$2,295.83	NT$2,351.11	NT$2,266,623,208	NT$40,415,053,386
Sep 02, 2019	NT$2,247.77	NT$2,307.15	NT$2,194.63	NT$2,292.64	NT$2,101,262,306	NT$39,406,027,593
Sep 01, 2019	NT$2,115.16	NT$2,328.34	NT$2,096.79	NT$2,248.69	NT$1,575,440,453	NT$38,646,737,625
Aug 31, 2019	NT$2,125.89	NT$2,134.44	NT$2,080.35	NT$2,115.82	NT$1,574,253,165	NT$36,359,546,416
Aug 30, 2019	NT$2,101.79	NT$2,130.53	NT$2,073.75	NT$2,123.05	NT$1,927,606,114	NT$36,480,089,423
Aug 29, 2019	NT$2,272.55	NT$2,272.55	NT$2,106.48	NT$2,110.17	NT$1,928,804,056	NT$36,255,133,507
Aug 28, 2019	NT$2,464.37	NT$2,492.57	NT$2,261.08	NT$2,267.95	NT$2,711,503,492	NT$38,961,944,450
Aug 27, 2019	NT$2,503.79	NT$2,503.79	NT$2,435.04	NT$2,456.06	NT$2,225,451,135	NT$42,189,233,705
Aug 26, 2019	NT$2,528.11	NT$2,624.35	NT$2,485.35	NT$2,505.43	NT$3,012,336,730	NT$43,033,160,917
Aug 25, 2019	NT$2,538.34	NT$2,583.91	NT$2,491.68	NT$2,526.45	NT$3,054,713,654	NT$43,389,741,638
Aug 24, 2019	NT$2,581.58	NT$2,583.14	NT$2,472.19	NT$2,537.88	NT$2,819,471,311	NT$43,581,844,112
Aug 23, 2019	NT$2,576.75	NT$2,620.60	NT$2,544.65	NT$2,574.09	NT$3,096,805,867	NT$44,198,840,330
Aug 22, 2019	NT$2,521.83	NT$2,609.52	NT$2,458.90	NT$2,575.20	NT$3,026,975,658	NT$44,213,525,405
Aug 21, 2019	NT$2,686.79	NT$2,704.91	NT$2,483.07	NT$2,523.87	NT$2,207,582,271	NT$43,327,715,021
Aug 20, 2019	NT$2,824.85	NT$2,850.98	NT$2,649.51	NT$2,686.79	NT$2,351,359,201	NT$46,119,989,004
Aug 19, 2019	NT$2,758.01	NT$2,839.06	NT$2,654.94	NT$2,823.25	NT$2,517,549,561	NT$48,457,187,339
Aug 18, 2019	NT$2,567.85	NT$2,757.99	NT$2,557.63	NT$2,756.58	NT$2,529,519,012	NT$47,308,051,224
Aug 17, 2019	NT$2,585.34	NT$2,621.04	NT$2,537.96	NT$2,567.56	NT$2,181,434,289	NT$44,059,731,504
Aug 16, 2019	NT$2,578.11	NT$2,609.35	NT$2,447.21	NT$2,577.52	NT$2,167,485,200	NT$44,225,887,217
Aug 15, 2019	NT$2,465.28	NT$2,596.97	NT$2,340.31	NT$2,589.11	NT$2,581,023,992	NT$44,420,443,160
Aug 14, 2019	NT$2,660.41	NT$2,660.41	NT$2,440.76	NT$2,441.76	NT$2,442,635,000	NT$41,887,873,972
Aug 13, 2019	NT$2,867.35	NT$2,875.05	NT$2,668.81	NT$2,689.14	NT$2,854,965,481	NT$46,126,911,266
Aug 12, 2019	NT$2,896.08	NT$2,896.08	NT$2,843.31	NT$2,861.74	NT$2,531,874,695	NT$49,082,574,836
Aug 11, 2019	NT$2,850.88	NT$2,897.71	NT$2,831.19	NT$2,895.01	NT$2,580,450,501	NT$49,647,844,261
Aug 10, 2019	NT$2,928.74	NT$2,968.70	NT$2,846.01	NT$2,852.04	NT$2,730,410,837	NT$48,906,027,314
Aug 09, 2019	NT$2,974.92	NT$2,977.71	NT$2,844.02	NT$2,917.77	NT$3,498,648,192	NT$50,028,020,202
Aug 08, 2019	NT$3,064.45	NT$3,068.92	NT$2,879.04	NT$2,992.15	NT$3,128,334,500	NT$51,297,595,295
Aug 07, 2019	NT$2,820.78	NT$3,067.91	NT$2,807.96	NT$3,064.16	NT$3,772,094,920	NT$52,526,872,397
Aug 06, 2019	NT$2,967.39	NT$3,071.03	NT$2,794.70	NT$2,844.61	NT$3,367,417,067	NT$48,758,024,892
Aug 05, 2019	NT$2,774.72	NT$2,979.32	NT$2,772.10	NT$2,946.83	NT$3,658,862,808	NT$50,504,881,688
Aug 04, 2019	NT$2,774.95	NT$2,805.32	NT$2,705.47	NT$2,774.59	NT$2,886,893,665	NT$47,547,790,476
Aug 03, 2019	NT$2,640.78	NT$2,790.83	NT$2,640.78	NT$2,775.02	NT$2,791,118,696	NT$47,550,129,733
Aug 02, 2019	NT$2,565.10	NT$2,677.34	NT$2,558.93	NT$2,628.23	NT$3,119,310,595	NT$45,030,245,106
Aug 01, 2019	NT$2,512.69	NT$2,573.03	NT$2,491.12	NT$2,554.87	NT$2,810,936,205	NT$43,768,619,366
Jul 31, 2019	NT$2,430.05	NT$2,558.14	NT$2,419.97	NT$2,503.22	NT$3,107,644,501	NT$42,879,354,737
Jul 30, 2019	NT$2,419.59	NT$2,489.01	NT$2,399.00	NT$2,432.12	NT$2,103,124,093	NT$41,657,080,553
Jul 29, 2019	NT$2,469.88	NT$2,510.76	NT$2,410.45	NT$2,424.19	NT$2,578,850,198	NT$41,516,837,556
Jul 28, 2019	NT$2,448.60	NT$2,578.87	NT$2,399.01	NT$2,471.84	NT$2,194,217,525	NT$42,328,414,773
Jul 27, 2019	NT$2,496.65	NT$2,584.17	NT$2,409.90	NT$2,452.41	NT$2,672,105,624	NT$41,991,351,130
Jul 26, 2019	NT$2,504.24	NT$2,514.87	NT$2,442.51	NT$2,491.55	NT$2,511,949,714	NT$42,656,771,682
Jul 25, 2019	NT$2,502.17	NT$2,599.30	NT$2,494.96	NT$2,508.83	NT$2,748,546,779	NT$42,948,374,156
Jul 24, 2019	NT$2,508.83	NT$2,538.51	NT$2,437.88	NT$2,497.23	NT$2,815,233,876	NT$42,745,129,127
Jul 23, 2019	NT$2,583.23	NT$2,599.12	NT$2,488.53	NT$2,511.27	NT$3,644,618,943	NT$42,980,835,068
Jul 22, 2019	NT$2,606.91	NT$2,650.69	NT$2,526.82	NT$2,582.52	NT$3,219,918,130	NT$44,195,347,099
Jul 21, 2019	NT$2,647.39	NT$2,714.52	NT$2,576.91	NT$2,606.54	NT$3,274,964,740	NT$44,601,930,208
Jul 20, 2019	NT$2,554.39	NT$2,717.75	NT$2,540.31	NT$2,648.93	NT$3,280,425,555	NT$45,322,325,046
Jul 19, 2019	NT$2,599.40	NT$2,605.60	NT$2,490.91	NT$2,543.39	NT$3,349,080,287	NT$43,511,965,617
Jul 18, 2019	NT$2,373.54	NT$2,643.82	NT$2,326.03	NT$2,608.85	NT$4,072,410,665	NT$44,627,029,776
